"tag","url"
"快乐","http://music.taihe.com/songlist/365301041"
"浪漫","http://music.taihe.com/songlist/6289"
"美好","http://music.taihe.com/songlist/6289"
"华语","http://music.taihe.com/songlist/512687033"
"孤独","http://music.taihe.com/songlist/512687033"
"流行","http://music.taihe.com/songlist/1914"
"古典","http://music.taihe.com/songlist/365060477"
"经典","http://music.taihe.com/songlist/365060477"
"器乐","http://music.taihe.com/songlist/365060477"
"华语","http://music.taihe.com/songlist/509247348"
"流行","http://music.taihe.com/songlist/509247348"
"美好","http://music.taihe.com/songlist/509247348"
"华语","http://music.taihe.com/songlist/364011404"
"流行","http://music.taihe.com/songlist/364011404"
"电子","http://music.taihe.com/songlist/364011404"
"后摇","http://music.taihe.com/songlist/511982784"
"治愈","http://music.taihe.com/songlist/511982784"
"工作","http://music.taihe.com/songlist/511982784"
"励志","http://music.taihe.com/songlist/354787143"
"工作","http://music.taihe.com/songlist/354787143"
"华语","http://music.taihe.com/songlist/354924149"
"流行","http://music.taihe.com/songlist/354924149"
"思念","http://music.taihe.com/songlist/354924149"
"华语","http://music.taihe.com/songlist/364011014"
"流行","http://music.taihe.com/songlist/364011014"
"快乐","http://music.taihe.com/songlist/364011014"
"华语","http://music.taihe.com/songlist/354605770"
"流行","http://music.taihe.com/songlist/354605770"
"感动","http://music.taihe.com/songlist/354605770"
"民谣","http://music.taihe.com/songlist/512199729"
"华语","http://music.taihe.com/songlist/512199729"
"快乐","http://music.taihe.com/songlist/512199729"
"流行","http://music.taihe.com/songlist/512088249"
"美好","http://music.taihe.com/songlist/512088249"
"快乐","http://music.taihe.com/songlist/512088249"
"流行","http://music.taihe.com/songlist/365752229"
"快乐","http://music.taihe.com/songlist/365752229"
"流行","http://music.taihe.com/songlist/363861382"
"学习","http://music.taihe.com/songlist/363861382"
"流行","http://music.taihe.com/songlist/516511720"
"华语","http://music.taihe.com/songlist/516511720"
"怀旧","http://music.taihe.com/songlist/516511720"
"华语","http://music.taihe.com/songlist/2766"
"美好","http://music.taihe.com/songlist/2766"
"流行","http://music.taihe.com/songlist/365369882"
"华语","http://music.taihe.com/songlist/365369882"
"古风","http://music.taihe.com/songlist/365369882"
"华语","http://music.taihe.com/songlist/365233597"
"流行","http://music.taihe.com/songlist/365233597"
"治愈","http://music.taihe.com/songlist/365233597"
"华语","http://music.taihe.com/songlist/514392917"
"影视原声","http://music.taihe.com/songlist/514392917"
"经典","http://music.taihe.com/songlist/514392917"
"纯音乐","http://music.taihe.com/songlist/363799476"
"安静","http://music.taihe.com/songlist/363799476"
"美好","http://music.taihe.com/songlist/363799476"
"励志","http://music.taihe.com/songlist/4795"
"华语","http://music.taihe.com/songlist/365053679"
"流行","http://music.taihe.com/songlist/365053679"
"清新","http://music.taihe.com/songlist/365053679"
"流行","http://music.taihe.com/songlist/3939"
"华语","http://music.taihe.com/songlist/3939"
"欧美","http://music.taihe.com/songlist/3939"
"华语","http://music.taihe.com/songlist/515153039"
"民谣","http://music.taihe.com/songlist/515153039"
"寂寞","http://music.taihe.com/songlist/515153039"
"华语","http://music.taihe.com/songlist/365575345"
"流行","http://music.taihe.com/songlist/365575345"
"流行","http://music.taihe.com/songlist/5189"
"民谣","http://music.taihe.com/songlist/5189"
"古风","http://music.taihe.com/songlist/5416"
"影视原声","http://music.taihe.com/songlist/5416"
"华语","http://music.taihe.com/songlist/364070731"
"孤独","http://music.taihe.com/songlist/364070731"
"夜晚","http://music.taihe.com/songlist/364070731"
"华语","http://music.taihe.com/songlist/5542"
"伤感","http://music.taihe.com/songlist/5542"
"思念","http://music.taihe.com/songlist/4807"
"励志","http://music.taihe.com/songlist/4807"
"华语","http://music.taihe.com/songlist/506855589"
"流行","http://music.taihe.com/songlist/506855589"
"华语","http://music.taihe.com/songlist/6907"
"说唱","http://music.taihe.com/songlist/6907"
"兴奋","http://music.taihe.com/songlist/6907"
"华语","http://music.taihe.com/songlist/354858334"
"浪漫","http://music.taihe.com/songlist/354858334"
"婚礼","http://music.taihe.com/songlist/354858334"
"粤语","http://music.taihe.com/songlist/517723878"
"流行","http://music.taihe.com/songlist/517723878"
"华语","http://music.taihe.com/songlist/511980446"
"流行","http://music.taihe.com/songlist/511980446"
"民谣","http://music.taihe.com/songlist/511980446"
"伤感","http://music.taihe.com/songlist/1694"
"悲伤","http://music.taihe.com/songlist/1694"
"流行","http://music.taihe.com/songlist/2003"
"民谣","http://music.taihe.com/songlist/518470477"
"华语","http://music.taihe.com/songlist/518470477"
"安静","http://music.taihe.com/songlist/5861"
"美好","http://music.taihe.com/songlist/5861"
"放松","http://music.taihe.com/songlist/5861"
"流行","http://music.taihe.com/songlist/513416696"
"快乐","http://music.taihe.com/songlist/513416696"
"工作","http://music.taihe.com/songlist/513416696"
"约会","http://music.taihe.com/songlist/6300"
"华语","http://music.taihe.com/songlist/497060075"
"流行","http://music.taihe.com/songlist/497060075"
"感动","http://music.taihe.com/songlist/497060075"
"华语","http://music.taihe.com/songlist/512007665"
"流行","http://music.taihe.com/songlist/512007665"
"怀旧","http://music.taihe.com/songlist/512007665"
"华语","http://music.taihe.com/songlist/354273971"
"美好","http://music.taihe.com/songlist/354273971"
"励志","http://music.taihe.com/songlist/354273971"
"华语","http://music.taihe.com/songlist/365475282"
"流行","http://music.taihe.com/songlist/365475282"
"寂寞","http://music.taihe.com/songlist/365475282"
"寂寞","http://music.taihe.com/songlist/6323"
"思念","http://music.taihe.com/songlist/6323"
"感动","http://music.taihe.com/songlist/6323"
"伤感","http://music.taihe.com/songlist/2762"
"感动","http://music.taihe.com/songlist/2762"
"华语","http://music.taihe.com/songlist/2762"
"伤感","http://music.taihe.com/songlist/6746"
"华语","http://music.taihe.com/songlist/6746"
"榜单","http://music.taihe.com/songlist/5830"
"华语","http://music.taihe.com/songlist/5830"
"流行","http://music.taihe.com/songlist/5830"
"校园","http://music.taihe.com/songlist/2911"
"华语","http://music.taihe.com/songlist/2911"
"流行","http://music.taihe.com/songlist/514159606"
"放松","http://music.taihe.com/songlist/514159606"
"美好","http://music.taihe.com/songlist/514159606"
"华语","http://music.taihe.com/songlist/382082437"
"流行","http://music.taihe.com/songlist/382082437"
"华语","http://music.taihe.com/songlist/365555520"
"经典","http://music.taihe.com/songlist/365555520"
"华语","http://music.taihe.com/songlist/365105472"
"影视原声","http://music.taihe.com/songlist/365105472"
"浪漫","http://music.taihe.com/songlist/365105472"
"伤感","http://music.taihe.com/songlist/1144"
"华语","http://music.taihe.com/songlist/1144"
"华语","http://music.taihe.com/songlist/354906458"
"流行","http://music.taihe.com/songlist/354906458"
"快乐","http://music.taihe.com/songlist/354906458"
"华语","http://music.taihe.com/songlist/365142803"
"流行","http://music.taihe.com/songlist/365142803"
"怀旧","http://music.taihe.com/songlist/365142803"
"华语","http://music.taihe.com/songlist/5673"
"快乐","http://music.taihe.com/songlist/5673"
"华语","http://music.taihe.com/songlist/354419734"
"古风","http://music.taihe.com/songlist/354419734"
"流行","http://music.taihe.com/songlist/354419734"
"华语","http://music.taihe.com/songlist/504467471"
"流行","http://music.taihe.com/songlist/504467471"
"快乐","http://music.taihe.com/songlist/504467471"
"影视原声","http://music.taihe.com/songlist/2165"
"怀旧","http://music.taihe.com/songlist/2165"
"经典","http://music.taihe.com/songlist/2165"
"华语","http://music.taihe.com/songlist/363687280"
"流行","http://music.taihe.com/songlist/363687280"
"美好","http://music.taihe.com/songlist/363687280"
"华语","http://music.taihe.com/songlist/363651111"
"流行","http://music.taihe.com/songlist/363651111"
"美好","http://music.taihe.com/songlist/363651111"
"浪漫","http://music.taihe.com/songlist/969"
"影视原声","http://music.taihe.com/songlist/969"
"华语","http://music.taihe.com/songlist/6183"
"欧美","http://music.taihe.com/songlist/6183"
"伤感","http://music.taihe.com/songlist/6183"
"伤感","http://music.taihe.com/songlist/1353"
"寂寞","http://music.taihe.com/songlist/1353"
"悲伤","http://music.taihe.com/songlist/1353"
"古风","http://music.taihe.com/songlist/6186"
"美好","http://music.taihe.com/songlist/6186"
"纯音乐","http://music.taihe.com/songlist/509834971"
"安静","http://music.taihe.com/songlist/509834971"
"华语","http://music.taihe.com/songlist/363781706"
"流行","http://music.taihe.com/songlist/363781706"
"夜晚","http://music.taihe.com/songlist/363781706"
"华语","http://music.taihe.com/songlist/354583389"
"民族","http://music.taihe.com/songlist/354583389"
"旅行","http://music.taihe.com/songlist/354583389"
"华语","http://music.taihe.com/songlist/518567464"
"悲伤","http://music.taihe.com/songlist/518567464"
"民谣","http://music.taihe.com/songlist/518567464"
"流行","http://music.taihe.com/songlist/512290002"
"快乐","http://music.taihe.com/songlist/512290002"
"美好","http://music.taihe.com/songlist/512290002"
"流行","http://music.taihe.com/songlist/509267435"
"翻唱","http://music.taihe.com/songlist/509267435"
"经典","http://music.taihe.com/songlist/509267435"
"华语","http://music.taihe.com/songlist/364529090"
"快乐","http://music.taihe.com/songlist/364529090"
"网络歌曲","http://music.taihe.com/songlist/364529090"
"华语","http://music.taihe.com/songlist/6191"
"流行","http://music.taihe.com/songlist/6191"
"寂寞","http://music.taihe.com/songlist/6191"
"经典","http://music.taihe.com/songlist/2431"
"流行","http://music.taihe.com/songlist/2431"
"华语","http://music.taihe.com/songlist/354419549"
"轻音乐","http://music.taihe.com/songlist/354419549"
"古风","http://music.taihe.com/songlist/354419549"
"华语","http://music.taihe.com/songlist/364534836"
"流行","http://music.taihe.com/songlist/364534836"
"思念","http://music.taihe.com/songlist/364534836"
"华语","http://music.taihe.com/songlist/354897997"
"流行","http://music.taihe.com/songlist/354897997"
"散步","http://music.taihe.com/songlist/354897997"
"流行","http://music.taihe.com/songlist/365434490"
"纯音乐","http://music.taihe.com/songlist/518165197"
"轻音乐","http://music.taihe.com/songlist/518165197"
"安静","http://music.taihe.com/songlist/518165197"
"流行","http://music.taihe.com/songlist/513532067"
"励志","http://music.taihe.com/songlist/513532067"
"感动","http://music.taihe.com/songlist/513532067"
"世界音乐","http://music.taihe.com/songlist/509109082"
"美好","http://music.taihe.com/songlist/509109082"
"安静","http://music.taihe.com/songlist/509109082"
"华语","http://music.taihe.com/songlist/6128"
"华语","http://music.taihe.com/songlist/363790727"
"流行","http://music.taihe.com/songlist/363790727"
"寂寞","http://music.taihe.com/songlist/363790727"
"摇滚","http://music.taihe.com/songlist/5524"
"校园","http://music.taihe.com/songlist/2913"
"伤感","http://music.taihe.com/songlist/2913"
"华语","http://music.taihe.com/songlist/364477381"
"流行","http://music.taihe.com/songlist/364477381"
"安静","http://music.taihe.com/songlist/364477381"
"感动","http://music.taihe.com/songlist/2887"
"华语","http://music.taihe.com/songlist/2887"
"流行","http://music.taihe.com/songlist/2887"
"纯音乐","http://music.taihe.com/songlist/381927947"
"安静","http://music.taihe.com/songlist/381927947"
"休息","http://music.taihe.com/songlist/381927947"
"华语","http://music.taihe.com/songlist/365414374"
"流行","http://music.taihe.com/songlist/365414374"
"伤感","http://music.taihe.com/songlist/365414374"
"流行","http://music.taihe.com/songlist/5758"
"榜单","http://music.taihe.com/songlist/5758"
"华语","http://music.taihe.com/songlist/5647"
"网络歌曲","http://music.taihe.com/songlist/5647"
"华语","http://music.taihe.com/songlist/510832436"
"流行","http://music.taihe.com/songlist/510832436"
"伤感","http://music.taihe.com/songlist/510832436"
"华语","http://music.taihe.com/songlist/365405298"
"流行","http://music.taihe.com/songlist/365405298"
"美好","http://music.taihe.com/songlist/365405298"
"摇滚","http://music.taihe.com/songlist/365066290"
"华语","http://music.taihe.com/songlist/365066290"
"浪漫","http://music.taihe.com/songlist/365066290"
"摇滚","http://music.taihe.com/songlist/6366"
"华语","http://music.taihe.com/songlist/510011810"
"民谣","http://music.taihe.com/songlist/510011810"
"夜晚","http://music.taihe.com/songlist/510011810"
"华语","http://music.taihe.com/songlist/509243384"
"流行","http://music.taihe.com/songlist/509243384"
"美好","http://music.taihe.com/songlist/509243384"
"华语","http://music.taihe.com/songlist/363781665"
"流行","http://music.taihe.com/songlist/363781665"
"伤感","http://music.taihe.com/songlist/363781665"
"流行","http://music.taihe.com/songlist/501050865"
"兴奋","http://music.taihe.com/songlist/501050865"
"流行","http://music.taihe.com/songlist/506822963"
"华语","http://music.taihe.com/songlist/512303431"
"流行","http://music.taihe.com/songlist/512303431"
"怀旧","http://music.taihe.com/songlist/512303431"
"后摇","http://music.taihe.com/songlist/354720503"
"治愈","http://music.taihe.com/songlist/354720503"
"孤独","http://music.taihe.com/songlist/354720503"
"华语","http://music.taihe.com/songlist/6908"
"经典","http://music.taihe.com/songlist/6908"
"流行","http://music.taihe.com/songlist/402171275"
"美好","http://music.taihe.com/songlist/402171275"
"华语","http://music.taihe.com/songlist/509063138"
"民谣","http://music.taihe.com/songlist/509063138"
"孤独","http://music.taihe.com/songlist/509063138"
"流行","http://music.taihe.com/songlist/3978"
"夜晚","http://music.taihe.com/songlist/3978"
"KTV","http://music.taihe.com/songlist/4189"
"流行","http://music.taihe.com/songlist/4189"
"治愈","http://music.taihe.com/songlist/1102"
"感动","http://music.taihe.com/songlist/1102"
"流行","http://music.taihe.com/songlist/365541578"
"影视原声","http://music.taihe.com/songlist/365541578"
"民谣","http://music.taihe.com/songlist/5383"
"流行","http://music.taihe.com/songlist/363903749"
"美好","http://music.taihe.com/songlist/363903749"
"快乐","http://music.taihe.com/songlist/363903749"
"流行","http://music.taihe.com/songlist/495832088"
"兴奋","http://music.taihe.com/songlist/495832088"
"华语","http://music.taihe.com/songlist/513637906"
"影视原声","http://music.taihe.com/songlist/513637906"
"经典","http://music.taihe.com/songlist/513637906"
"流行","http://music.taihe.com/songlist/363895096"
"快乐","http://music.taihe.com/songlist/363895096"
"休息","http://music.taihe.com/songlist/363895096"
"影视原声","http://music.taihe.com/songlist/365686245"
"经典","http://music.taihe.com/songlist/365686245"
"约会","http://music.taihe.com/songlist/365686245"
"华语","http://music.taihe.com/songlist/364193143"
"摇滚","http://music.taihe.com/songlist/364193143"
"清新","http://music.taihe.com/songlist/364193143"
"华语","http://music.taihe.com/songlist/512278254"
"翻唱","http://music.taihe.com/songlist/512278254"
"流行","http://music.taihe.com/songlist/512278254"
"华语","http://music.taihe.com/songlist/364568265"
"流行","http://music.taihe.com/songlist/364568265"
"民谣","http://music.taihe.com/songlist/364568265"
"华语","http://music.taihe.com/songlist/509903250"
"流行","http://music.taihe.com/songlist/509903250"
"放松","http://music.taihe.com/songlist/509903250"
"华语","http://music.taihe.com/songlist/354591925"
"流行","http://music.taihe.com/songlist/354591925"
"美好","http://music.taihe.com/songlist/354591925"
"华语","http://music.taihe.com/songlist/364529850"
"流行","http://music.taihe.com/songlist/364529850"
"治愈","http://music.taihe.com/songlist/364529850"
"民谣","http://music.taihe.com/songlist/365585260"
"美好","http://music.taihe.com/songlist/365585260"
"华语","http://music.taihe.com/songlist/365301523"
"流行","http://music.taihe.com/songlist/365301523"
"美好","http://music.taihe.com/songlist/365301523"
"华语","http://music.taihe.com/songlist/365505056"
"流行","http://music.taihe.com/songlist/365505056"
"KTV","http://music.taihe.com/songlist/365505056"
"华语","http://music.taihe.com/songlist/365316517"
"流行","http://music.taihe.com/songlist/365316517"
"快乐","http://music.taihe.com/songlist/365316517"
"校园","http://music.taihe.com/songlist/365506001"
"流行","http://music.taihe.com/songlist/365506001"
"华语","http://music.taihe.com/songlist/512789424"
"流行","http://music.taihe.com/songlist/512789424"
"流行","http://music.taihe.com/songlist/6367"
"伤感","http://music.taihe.com/songlist/6269"
"流行","http://music.taihe.com/songlist/6269"
"治愈","http://music.taihe.com/songlist/6269"
"华语","http://music.taihe.com/songlist/495283272"
"流行","http://music.taihe.com/songlist/495283272"
"翻唱","http://music.taihe.com/songlist/495283272"
"流行","http://music.taihe.com/songlist/354924182"
"放松","http://music.taihe.com/songlist/354924182"
"咖啡厅","http://music.taihe.com/songlist/354924182"
"华语","http://music.taihe.com/songlist/365449676"
"流行","http://music.taihe.com/songlist/365449676"
"美好","http://music.taihe.com/songlist/365449676"
"华语","http://music.taihe.com/songlist/506543110"
"流行","http://music.taihe.com/songlist/506543110"
"经典","http://music.taihe.com/songlist/506543110"
"华语","http://music.taihe.com/songlist/6484"
"流行","http://music.taihe.com/songlist/6484"
"治愈","http://music.taihe.com/songlist/6484"
"民谣","http://music.taihe.com/songlist/5424"
"摇滚","http://music.taihe.com/songlist/5424"
"华语","http://music.taihe.com/songlist/365559803"
"流行","http://music.taihe.com/songlist/365559803"
"约会","http://music.taihe.com/songlist/365559803"
"华语","http://music.taihe.com/songlist/354518396"
"流行","http://music.taihe.com/songlist/354518396"
"美好","http://music.taihe.com/songlist/354518396"
"流行","http://music.taihe.com/songlist/354914683"
"翻唱","http://music.taihe.com/songlist/354914683"
"华语","http://music.taihe.com/songlist/365291671"
"流行","http://music.taihe.com/songlist/365291671"
"美好","http://music.taihe.com/songlist/365291671"
"伤感","http://music.taihe.com/songlist/1686"
"感动","http://music.taihe.com/songlist/1686"
"经典","http://music.taihe.com/songlist/1686"
"华语","http://music.taihe.com/songlist/365450290"
"流行","http://music.taihe.com/songlist/365450290"
"快乐","http://music.taihe.com/songlist/365450290"
"清新","http://music.taihe.com/songlist/6115"
"治愈","http://music.taihe.com/songlist/6115"
"流行","http://music.taihe.com/songlist/365707403"
"华语","http://music.taihe.com/songlist/363721293"
"流行","http://music.taihe.com/songlist/363721293"
"感动","http://music.taihe.com/songlist/363721293"
"华语","http://music.taihe.com/songlist/510008265"
"流行","http://music.taihe.com/songlist/510008265"
"美好","http://music.taihe.com/songlist/510008265"
"伤感","http://music.taihe.com/songlist/1360"
"寂寞","http://music.taihe.com/songlist/1360"
"悲伤","http://music.taihe.com/songlist/1360"
"华语","http://music.taihe.com/songlist/496908603"
"流行","http://music.taihe.com/songlist/496908603"
"华语","http://music.taihe.com/songlist/365718695"
"流行","http://music.taihe.com/songlist/365718695"
"思念","http://music.taihe.com/songlist/365718695"
"励志","http://music.taihe.com/songlist/2039"
"经典","http://music.taihe.com/songlist/2039"
"清晨","http://music.taihe.com/songlist/2039"
"快乐","http://music.taihe.com/songlist/354914443"
"华语","http://music.taihe.com/songlist/385778957"
"美好","http://music.taihe.com/songlist/385778957"
"怀旧","http://music.taihe.com/songlist/385778957"
"华语","http://music.taihe.com/songlist/363985341"
"流行","http://music.taihe.com/songlist/363985341"
"励志","http://music.taihe.com/songlist/363985341"
"华语","http://music.taihe.com/songlist/365137698"
"流行","http://music.taihe.com/songlist/365137698"
"伤感","http://music.taihe.com/songlist/365137698"
"流行","http://music.taihe.com/songlist/2227"
"流行","http://music.taihe.com/songlist/365749197"
"华语","http://music.taihe.com/songlist/517496777"
"寂寞","http://music.taihe.com/songlist/517496777"
"夜晚","http://music.taihe.com/songlist/517496777"
"华语","http://music.taihe.com/songlist/363868854"
"影视原声","http://music.taihe.com/songlist/363868854"
"经典","http://music.taihe.com/songlist/363868854"
"华语","http://music.taihe.com/songlist/365383354"
"流行","http://music.taihe.com/songlist/365383354"
"伤感","http://music.taihe.com/songlist/365383354"
"流行","http://music.taihe.com/songlist/514391017"
"快乐","http://music.taihe.com/songlist/514391017"
"工作","http://music.taihe.com/songlist/514391017"
"流行","http://music.taihe.com/songlist/4225"
"华语","http://music.taihe.com/songlist/4225"
"华语","http://music.taihe.com/songlist/497121270"
"流行","http://music.taihe.com/songlist/497121270"
"经典","http://music.taihe.com/songlist/497121270"
"华语","http://music.taihe.com/songlist/364536264"
"流行","http://music.taihe.com/songlist/364536264"
"思念","http://music.taihe.com/songlist/364536264"
"华语","http://music.taihe.com/songlist/354858650"
"流行","http://music.taihe.com/songlist/354858650"
"华语","http://music.taihe.com/songlist/354839522"
"民谣","http://music.taihe.com/songlist/354839522"
"流行","http://music.taihe.com/songlist/354839522"
"华语","http://music.taihe.com/songlist/365656851"
"快乐","http://music.taihe.com/songlist/365656851"
"华语","http://music.taihe.com/songlist/507581500"
"流行","http://music.taihe.com/songlist/507581500"
"华语","http://music.taihe.com/songlist/365409714"
"治愈","http://music.taihe.com/songlist/365409714"
"美好","http://music.taihe.com/songlist/365409714"
"伤感","http://music.taihe.com/songlist/3022"
"华语","http://music.taihe.com/songlist/3022"
"流行","http://music.taihe.com/songlist/3022"
"华语","http://music.taihe.com/songlist/363650997"
"流行","http://music.taihe.com/songlist/363650997"
"伤感","http://music.taihe.com/songlist/363650997"
"华语","http://music.taihe.com/songlist/354766176"
"流行","http://music.taihe.com/songlist/354766176"
"地铁","http://music.taihe.com/songlist/354766176"
"放松","http://music.taihe.com/songlist/6278"
"华语","http://music.taihe.com/songlist/6752"
"伤感","http://music.taihe.com/songlist/6752"
"清新","http://music.taihe.com/songlist/6752"
"华语","http://music.taihe.com/songlist/367186244"
"流行","http://music.taihe.com/songlist/367186244"
"美好","http://music.taihe.com/songlist/367186244"
"华语","http://music.taihe.com/songlist/496911671"
"流行","http://music.taihe.com/songlist/496911671"
"寂寞","http://music.taihe.com/songlist/496911671"
"流行","http://music.taihe.com/songlist/515769720"
"伤感","http://music.taihe.com/songlist/515769720"
"怀旧","http://music.taihe.com/songlist/515769720"
"治愈","http://music.taihe.com/songlist/6315"
"寂寞","http://music.taihe.com/songlist/6315"
"华语","http://music.taihe.com/songlist/365455013"
"流行","http://music.taihe.com/songlist/365455013"
"安静","http://music.taihe.com/songlist/365455013"
"华语","http://music.taihe.com/songlist/364069951"
"快乐","http://music.taihe.com/songlist/364069951"
"散步","http://music.taihe.com/songlist/364069951"
"流行","http://music.taihe.com/songlist/366891693"
"伤感","http://music.taihe.com/songlist/366891693"
"学习","http://music.taihe.com/songlist/6861"
"工作","http://music.taihe.com/songlist/6861"
"清晨","http://music.taihe.com/songlist/6861"
"网络歌曲","http://music.taihe.com/songlist/6512"
"兴奋","http://music.taihe.com/songlist/6512"
"摇滚","http://music.taihe.com/songlist/6512"
"流行","http://music.taihe.com/songlist/6503"
"治愈","http://music.taihe.com/songlist/6503"
"华语","http://music.taihe.com/songlist/354406891"
"流行","http://music.taihe.com/songlist/354406891"
"美好","http://music.taihe.com/songlist/354406891"
"华语","http://music.taihe.com/songlist/509360862"
"影视原声","http://music.taihe.com/songlist/509360862"
"华语","http://music.taihe.com/songlist/515634661"
"流行","http://music.taihe.com/songlist/515634661"
"华语","http://music.taihe.com/songlist/365400396"
"流行","http://music.taihe.com/songlist/365400396"
"快乐","http://music.taihe.com/songlist/365400396"
"华语","http://music.taihe.com/songlist/365311368"
"古风","http://music.taihe.com/songlist/365311368"
"流行","http://music.taihe.com/songlist/365311368"
"华语","http://music.taihe.com/songlist/354618417"
"流行","http://music.taihe.com/songlist/354618417"
"快乐","http://music.taihe.com/songlist/354618417"
"摇滚","http://music.taihe.com/songlist/6754"
"说唱","http://music.taihe.com/songlist/6754"
"快乐","http://music.taihe.com/songlist/6754"
"华语","http://music.taihe.com/songlist/511074783"
"流行","http://music.taihe.com/songlist/511074783"
"经典","http://music.taihe.com/songlist/511074783"
"华语","http://music.taihe.com/songlist/354517014"
"影视原声","http://music.taihe.com/songlist/354517014"
"流行","http://music.taihe.com/songlist/354517014"
"华语","http://music.taihe.com/songlist/514421711"
"流行","http://music.taihe.com/songlist/514421711"
"浪漫","http://music.taihe.com/songlist/514421711"
"经典","http://music.taihe.com/songlist/1955"
"怀旧","http://music.taihe.com/songlist/1955"
"感动","http://music.taihe.com/songlist/1955"
"后摇","http://music.taihe.com/songlist/6906"
"酒吧","http://music.taihe.com/songlist/6906"
"纯音乐","http://music.taihe.com/songlist/6906"
"流行","http://music.taihe.com/songlist/365438645"
"怀旧","http://music.taihe.com/songlist/365438645"
"怀旧","http://music.taihe.com/songlist/365384192"
"经典","http://music.taihe.com/songlist/365384192"
"华语","http://music.taihe.com/songlist/365375320"
"思念","http://music.taihe.com/songlist/365375320"
"流行","http://music.taihe.com/songlist/365375320"
"华语","http://music.taihe.com/songlist/513636273"
"民谣","http://music.taihe.com/songlist/513636273"
"悲伤","http://music.taihe.com/songlist/513636273"
"华语","http://music.taihe.com/songlist/365370299"
"流行","http://music.taihe.com/songlist/365370299"
"怀旧","http://music.taihe.com/songlist/365370299"
"华语","http://music.taihe.com/songlist/365112655"
"流行","http://music.taihe.com/songlist/365112655"
"散步","http://music.taihe.com/songlist/365112655"
"伤感","http://music.taihe.com/songlist/5701"
"华语","http://music.taihe.com/songlist/365370229"
"流行","http://music.taihe.com/songlist/365370229"
"美好","http://music.taihe.com/songlist/365370229"
"怀旧","http://music.taihe.com/songlist/3300"
"流行","http://music.taihe.com/songlist/3300"
"华语","http://music.taihe.com/songlist/364035325"
"流行","http://music.taihe.com/songlist/364035325"
"网络歌曲","http://music.taihe.com/songlist/517023226"
"榜单","http://music.taihe.com/songlist/517023226"
"古典","http://music.taihe.com/songlist/512301148"
"放松","http://music.taihe.com/songlist/512301148"
"器乐","http://music.taihe.com/songlist/512301148"
"流行","http://music.taihe.com/songlist/6340"
"美好","http://music.taihe.com/songlist/6627"
"放松","http://music.taihe.com/songlist/6627"
"流行","http://music.taihe.com/songlist/3483"
"华语","http://music.taihe.com/songlist/365513179"
"经典","http://music.taihe.com/songlist/365513179"
"怀旧","http://music.taihe.com/songlist/365513179"
"华语","http://music.taihe.com/songlist/365764160"
"快乐","http://music.taihe.com/songlist/365764160"
"悲伤","http://music.taihe.com/songlist/365764160"
"雷鬼","http://music.taihe.com/songlist/7140"
"工作","http://music.taihe.com/songlist/7140"
"华语","http://music.taihe.com/songlist/7140"
"流行","http://music.taihe.com/songlist/365509827"
"华语","http://music.taihe.com/songlist/354432687"
"流行","http://music.taihe.com/songlist/354432687"
"美好","http://music.taihe.com/songlist/354432687"
"华语","http://music.taihe.com/songlist/364085735"
"摇滚","http://music.taihe.com/songlist/364085735"
"经典","http://music.taihe.com/songlist/364085735"
"华语","http://music.taihe.com/songlist/512085052"
"流行","http://music.taihe.com/songlist/512085052"
"经典","http://music.taihe.com/songlist/512085052"
"华语","http://music.taihe.com/songlist/354432654"
"流行","http://music.taihe.com/songlist/354432654"
"寂寞","http://music.taihe.com/songlist/354432654"
"华语","http://music.taihe.com/songlist/364485303"
"古典","http://music.taihe.com/songlist/364485303"
"网络歌曲","http://music.taihe.com/songlist/364485303"
"华语","http://music.taihe.com/songlist/354581164"
"流行","http://music.taihe.com/songlist/354581164"
"KTV","http://music.taihe.com/songlist/354581164"
"韩语","http://music.taihe.com/songlist/517108614"
"流行","http://music.taihe.com/songlist/517108614"
"美好","http://music.taihe.com/songlist/517108614"
"流行","http://music.taihe.com/songlist/512006400"
"华语","http://music.taihe.com/songlist/512006400"
"感动","http://music.taihe.com/songlist/512006400"
"华语","http://music.taihe.com/songlist/364528567"
"流行","http://music.taihe.com/songlist/364528567"
"快乐","http://music.taihe.com/songlist/364528567"
"华语","http://music.taihe.com/songlist/363723071"
"流行","http://music.taihe.com/songlist/363723071"
"美好","http://music.taihe.com/songlist/363723071"
"华语","http://music.taihe.com/songlist/354628172"
"流行","http://music.taihe.com/songlist/354628172"
"美好","http://music.taihe.com/songlist/354628172"
"华语","http://music.taihe.com/songlist/365400023"
"流行","http://music.taihe.com/songlist/365400023"
"思念","http://music.taihe.com/songlist/365400023"
"治愈","http://music.taihe.com/songlist/6106"
"浪漫","http://music.taihe.com/songlist/6106"
"华语","http://music.taihe.com/songlist/354615100"
"流行","http://music.taihe.com/songlist/354615100"
"悲伤","http://music.taihe.com/songlist/354615100"
"民谣","http://music.taihe.com/songlist/516389036"
"安静","http://music.taihe.com/songlist/516389036"
"华语","http://music.taihe.com/songlist/516389036"
"华语","http://music.taihe.com/songlist/515618234"
"民谣","http://music.taihe.com/songlist/515618234"
"寂寞","http://music.taihe.com/songlist/515618234"
"华语","http://music.taihe.com/songlist/508557477"
"流行","http://music.taihe.com/songlist/508557477"
"美好","http://music.taihe.com/songlist/508557477"
