"url","lname","play_fre","cover"
"http://music.taihe.com/songlist/498168932","清新小调|铃铛叮咚，轻踩光影","69058","http://musicugc.cdn.qianqian.com/ugcdiy/pic/048e06ff2fcb06c1efacb3418dcc548e.jpg"
"http://music.taihe.com/songlist/498199382","让森林之声帮你睡个好觉","134246","http://musicugc.cdn.qianqian.com/ugcdiy/pic/2cf16b8d0316e257aebcd3b143e38f99.jpg"
"http://music.taihe.com/songlist/498645967","跳一曲寂寞又华丽的华尔兹","32685","http://musicugc.cdn.qianqian.com/ugcdiy/pic/235cf0dd837b0aead99df43d3aebb8ef.jpg"
"http://music.taihe.com/songlist/498665465","我说我会武功，武林刮起一阵风","23385","http://musicugc.cdn.qianqian.com/ugcdiy/pic/6ba1aaa1e8830dc748923b29d3b1ead5.jpg"
"http://music.taihe.com/songlist/4997","test","4130","http://hiphotos.qianqian.com/ting/pic/item/86d6277f9e2f070866c9d8afea24b899a801f255.jpg"
"http://music.taihe.com/songlist/499826485","国产配乐|一帧一赫兹的写意","32253","http://musicugc.cdn.qianqian.com/ugcdiy/pic/4b496dbbdde0f195f598f9b14abe2144.jpg"
"http://music.taihe.com/songlist/4999","故城旧事","531482","http://hiphotos.qianqian.com/ting/pic/item/29381f30e924b89951e66dad6d061d950b7bf649.jpg"
"http://music.taihe.com/songlist/499915205","纸鸢飞，弄巷里飘着儿时味道","41855","http://musicugc.cdn.qianqian.com/ugcdiy/pic/98ef241e0356fa21eacf36cf92db2299.jpg"
"http://music.taihe.com/songlist/499931425","俏皮女声|身体里住了一个小精灵","31379","http://musicugc.cdn.qianqian.com/ugcdiy/pic/133ec84bf38e18f73b7043bf45efffb9.jpg"
"http://music.taihe.com/songlist/499973630","前奏刮来异域风味","55131","http://musicugc.cdn.qianqian.com/ugcdiy/pic/5489f97a282a331c645b5b5987cab70e.jpg"
"http://music.taihe.com/songlist/500009218","一点都不乖！故作悬疑的前奏","14973","http://musicugc.cdn.qianqian.com/ugcdiy/pic/233e2b2e61437572e5f0e2cc3cad4a1b.jpg"
"http://music.taihe.com/songlist/500062823","欧美|想要跟唱的清新小调","93093","http://musicugc.cdn.qianqian.com/ugcdiy/pic/e8887540a6d119d3a599464b664e8304.jpg"
"http://music.taihe.com/songlist/5002","听不厌的伤感情歌","4352414","http://business.cdn.qianqian.com/qianqian/pic/bos_client_99a659720c29a0fe9031ff341f5f00ce.jpg"
"http://music.taihe.com/songlist/500961239","奇思妙想脑洞大，循环根本停不下","14936","http://musicugc.cdn.qianqian.com/ugcdiy/pic/60d9f3bd53390578c326f320f4f8d394.jpg"
"http://music.taihe.com/songlist/500969078","歌名总是喜欢揭露真理！","23116","http://musicugc.cdn.qianqian.com/ugcdiy/pic/b9eda82cfb2cfc6d41669e981614c855.jpg"
"http://music.taihe.com/songlist/500979301","单曲循环：你是我的未完待续","106206","http://musicugc.cdn.qianqian.com/ugcdiy/pic/a0ea948bc5de871a1fe5a64d2c8b0268.jpg"
"http://music.taihe.com/songlist/501003691","这里举办了一场吸宠物派对！","36740","http://musicugc.cdn.qianqian.com/ugcdiy/pic/0ca39bd2dcf8ff85e25e4d1355152024.jpg"
"http://music.taihe.com/songlist/501016367","演技和唱功都在线的实力派爱豆","52620","http://musicugc.cdn.qianqian.com/ugcdiy/pic/71ff258dbd3ab3b5b3392e7bd93f4a04.jpg"
"http://music.taihe.com/songlist/501050865","所向披靡，壮胆就靠这些歌了","115251","http://musicugc.cdn.qianqian.com/ugcdiy/pic/25b16a363b8eca92150f832296d369a6.jpg"
"http://music.taihe.com/songlist/501084610","怎么一开学你就毛病越多","17494","http://musicugc.cdn.qianqian.com/ugcdiy/pic/97d9e9973203da3678710b776d4ba018.jpg"
"http://music.taihe.com/songlist/5011","雪落无痕","192129","http://hiphotos.qianqian.com/ting/pic/item/91529822720e0cf3e49271650946f21fbf09aac2.jpg"
"http://music.taihe.com/songlist/503079901","值得收藏的华语经典对唱情歌","120752","http://musicugc.cdn.qianqian.com/ugcdiy/pic/bcf87139f8d443c392915ce722a99ecf.jpg"
"http://music.taihe.com/songlist/503092236","孤独，是一种安全感","28598","http://musicugc.cdn.qianqian.com/ugcdiy/pic/84f86fddee1dad25aa0b639e12658e25.jpg"
"http://music.taihe.com/songlist/503157941","【慎入】新学期课表出来了！！！","13857","http://musicugc.cdn.qianqian.com/ugcdiy/pic/1d4c4fefcf743af1b45851941c20ac0b.jpg"
"http://music.taihe.com/songlist/503167026","【听后感】遥远被刻在时间的背面","58088","http://musicugc.cdn.qianqian.com/ugcdiy/pic/8404ba39b231367961792eef65833bab.jpg"
"http://music.taihe.com/songlist/503790005","长大后，我们还在听的华语经典","59916","http://musicugc.cdn.qianqian.com/ugcdiy/pic/190c567937d5cd7afd5a2e52f1a03c44.jpg"
"http://music.taihe.com/songlist/503825878","【古风】天渐凉，昨夜秋风初度","90968","http://musicugc.cdn.qianqian.com/ugcdiy/pic/2f7161cce7f9c4f7ef587bdc538b81d7.jpg"
"http://music.taihe.com/songlist/503953512","最美的誓言在婚礼上唱给你听！","40907","http://musicugc.cdn.qianqian.com/ugcdiy/pic/6b7fc3795340a4f17dc9d34aee9571d2.jpg"
"http://music.taihe.com/songlist/504003458","校园民谣 | 可以循环一天的青春回忆","63464","http://musicugc.cdn.qianqian.com/ugcdiy/pic/4d2faf969a040cd92ae403ccfd2fefb9.jpg"
"http://music.taihe.com/songlist/504034055","攻气十足女总裁，撩妹能力已满级","74870","http://musicugc.cdn.qianqian.com/ugcdiy/pic/0d8b4c8b55671dac14aac99de5f3eb09.jpg"
"http://music.taihe.com/songlist/504076005","哈哈，这些属性你有没中招？？","55759","http://musicugc.cdn.qianqian.com/ugcdiy/pic/548fbaacc773047c3d4b9ed8a8406b87.jpg"
"http://music.taihe.com/songlist/5043","为什么没有人喜欢民谣！","185684","http://hiphotos.qianqian.com/ting/pic/item/2cf5e0fe9925bc31b4b79b625ddf8db1ca137066.jpg"
"http://music.taihe.com/songlist/504461155","同人曲|可能比官方主题曲还好听","42381","http://musicugc.cdn.qianqian.com/ugcdiy/pic/67d0576e140d8bb4362841531c985570.jpg"
"http://music.taihe.com/songlist/504467471","开学季 | 让我们一起高唱青春之歌","68848","http://musicugc.cdn.qianqian.com/ugcdiy/pic/911efdf2a57180d7efccf5b16c96788f.jpg"
"http://music.taihe.com/songlist/504485814","是时候来单绿植帮你吸吸辐射了！","9361","http://musicugc.cdn.qianqian.com/ugcdiy/pic/df40cf2bdecf89db9e07c1615f4ae3de.jpg"
"http://music.taihe.com/songlist/504487313","这些歌带你进入金庸的武侠世界","202382","http://musicugc.cdn.qianqian.com/ugcdiy/pic/c304bdf524df489bbeb4a085c179f5a1.jpg"
"http://music.taihe.com/songlist/504490856","摇滚少女：不可名状的清冷呓语","67867","http://musicugc.cdn.qianqian.com/ugcdiy/pic/3f739912588150607914a08f7d5a64f2.jpg"
"http://music.taihe.com/songlist/504508142","用歌名跟你说句悄悄话","37577","http://musicugc.cdn.qianqian.com/ugcdiy/pic/0510715a271d6761e311436b45663ea5.jpg"
"http://music.taihe.com/songlist/504691078","青梅竹马两无猜，无尘亦无垢","68960","http://musicugc.cdn.qianqian.com/ugcdiy/pic/f7ce406c38e58358f2537d8fd0c0f76f.jpg"
"http://music.taihe.com/songlist/504696523","华语男声|那些让你怦然心动的低吟","110447","http://musicugc.cdn.qianqian.com/ugcdiy/pic/57c50a83751450392f8d563e8578f007.jpg"
"http://music.taihe.com/songlist/504878543","不得不佩服的华语男唱作人！","102328","http://musicugc.cdn.qianqian.com/ugcdiy/pic/e033751e0442d1e9c273d5c2504422f8.jpg"
"http://music.taihe.com/songlist/504883145","七夕约会套路大全，跟着音乐玩浪漫","172864","http://musicugc.cdn.qianqian.com/ugcdiy/pic/ad45fd7a86156f055006ed7c1ddf1fb7.jpg"
"http://music.taihe.com/songlist/504883718","田野&城市|这些“接地气儿”的歌","34197","http://musicugc.cdn.qianqian.com/ugcdiy/pic/4ac461e9283f165e4c71b00c937e4fae.jpg"
"http://music.taihe.com/songlist/504884220","这，是一个暴露年龄的歌单","96795","http://musicugc.cdn.qianqian.com/ugcdiy/pic/c21092cc42b94109ccc375a7a183a98e.jpg"
"http://music.taihe.com/songlist/504885328","男神给你唱歌啦，还不接招！","69346","http://musicugc.cdn.qianqian.com/ugcdiy/pic/0160a3d6adb58bb9ae2f4c8738aa9922.jpg"
"http://music.taihe.com/songlist/504891154","钢琴曲|跃然于指尖的精灵","52146","http://musicugc.cdn.qianqian.com/ugcdiy/pic/b58321fcea22288e218c75ff70b155f9.jpg"
"http://music.taihe.com/songlist/504891816","夏末初秋，请让我给你唱一首歌","40274","http://musicugc.cdn.qianqian.com/ugcdiy/pic/b7b4cffa262a9dc7411208df92013b1c.jpg"
"http://music.taihe.com/songlist/504898172","欲把相思说似谁，浅情人不知","80971","http://musicugc.cdn.qianqian.com/ugcdiy/pic/69eb7bc20d71e9ceea39df9951e34c50.jpg"
"http://music.taihe.com/songlist/506498328","魔性BGM（金曲）大放送：哪些让你过耳不忘的神曲！","25148","http://musicugc.cdn.qianqian.com/ugcdiy/pic/72729870dcc12759bedeedcbdfa3c9e4.jpg"
"http://music.taihe.com/songlist/506543110","柔情似水的熟男情歌","66444","http://musicugc.cdn.qianqian.com/ugcdiy/pic/292a77278be6f85ff126c8acbe986cf5.jpg"
"http://music.taihe.com/songlist/506556167","台湾嘻哈教父—MC Hotdog说唱精选","74535","http://musicugc.qianqian.com/ugcdiy/pic/ddc09c21a38fb8f09d70ef0801d049e1.jpg"
"http://music.taihe.com/songlist/506573842","翻滚吧，青春！八三夭作品精选","100631","http://musicugc.qianqian.com/ugcdiy/pic/23f6f78bc5a1447b79bc0e6067c78dd5.jpg"
"http://music.taihe.com/songlist/506821570","后摇沉浮，紧握不住一个光年","20037","http://musicugc.cdn.qianqian.com/ugcdiy/pic/b926072deb2825a3b3c804249165b3b3.jpg"
"http://music.taihe.com/songlist/506822963","一个人，别忘了好好照顾自己呀","40874","http://musicugc.cdn.qianqian.com/ugcdiy/pic/aabd879fb3eb925119e6f28243e779d5.jpg"
"http://music.taihe.com/songlist/506843335","这个夏天，那些最走心的影视插曲","88895","http://musicugc.cdn.qianqian.com/ugcdiy/pic/be06b523942c9b286870908e63a682dc.jpg"
"http://music.taihe.com/songlist/506848085","少年，听说你给我下了悬赏令","48472","http://musicugc.cdn.qianqian.com/ugcdiy/pic/3824d1f9412363082c7505e839b55cd4.jpg"
"http://music.taihe.com/songlist/506855589","家，永远是心中最柔软的地方","32448","http://musicugc.cdn.qianqian.com/ugcdiy/pic/7912811847bb50b278d2234bd5f3ed09.jpg"
"http://music.taihe.com/songlist/506867165","创造出爵士史诗的KAMASI 9人全阵容是会多震撼","80334","http://qukufile2.qianqian.com/data2/pic/bbda2d425d1240c26bf35e60246b1742/544335180/544335180.jpg@s_1,w_500,h_500"
"http://music.taihe.com/songlist/507047812","盘点最值得一听的影视主题曲","178426","http://musicugc.cdn.qianqian.com/ugcdiy/pic/b60ff2775326c1982e0cc085ab870054.jpg"
"http://music.taihe.com/songlist/507050913","青春像一道彩虹，留下淡淡的微笑","43032","http://musicugc.cdn.qianqian.com/ugcdiy/pic/f7048326a40186cb8a5ed87a9b85b18a.jpg"
"http://music.taihe.com/songlist/507058130","【胎教音乐】从零开始的智力启发","21683","http://musicugc.cdn.qianqian.com/ugcdiy/pic/67f13f371e4e41b05f7ae8a398639016.jpg"
"http://music.taihe.com/songlist/507131319","英伦摇滚|文艺＋闷骚结合体","17689","http://musicugc.cdn.qianqian.com/ugcdiy/pic/a4b794605c9db2b8572640d6c7e91a10.jpg"
"http://music.taihe.com/songlist/507148646","电影配乐大师汉斯·季默","20609","http://musicugc.cdn.qianqian.com/ugcdiy/pic/8253e99fd54cd1ef5da9ede4017a56dc.jpg"
"http://music.taihe.com/songlist/5072","锦瑟无端五十弦","220499","http://hiphotos.qianqian.com/ting/pic/item/e7cd7b899e510fb34f98e0a1dd33c895d1430c06.jpg"
"http://music.taihe.com/songlist/507484045","不忘初心，你一定要像个孩子","23776","http://musicugc.cdn.qianqian.com/ugcdiy/pic/1029faab9b51c0be116a561f1431f7bd.jpg"
"http://music.taihe.com/songlist/507510812","古风|许你一世明艳 两袖芳华","52257","http://musicugc.cdn.qianqian.com/ugcdiy/pic/419dc4e2d7671a38d4a77c91676cc797.jpg"
"http://music.taihe.com/songlist/507527447","民国随想，旧梦拾遗","99845","http://musicugc.cdn.qianqian.com/ugcdiy/pic/083623a73776fa558cb2826410b24981.jpg"
"http://music.taihe.com/songlist/507550330","为你保留一个最浪漫的故事","60395","http://musicugc.cdn.qianqian.com/ugcdiy/pic/6fd7f0598b838dc7293bf9ef3253d3f2.jpg"
"http://music.taihe.com/songlist/507580970","史诗级战争配乐，震撼你的灵魂","140988","http://musicugc.cdn.qianqian.com/ugcdiy/pic/a4836466b58bda7cab4ddb55ee79b1e5.jpg"
"http://music.taihe.com/songlist/507581500","羡慕歌里唱的那个TA~","32983","http://musicugc.cdn.qianqian.com/ugcdiy/pic/2aaba4102f106d5b4bca09b857019261.jpg"
"http://music.taihe.com/songlist/5076","不问曲终人聚散","870401","http://hiphotos.qianqian.com/ting/pic/item/c75c10385343fbf2874db91fb47eca8065388fac.jpg"
"http://music.taihe.com/songlist/508472013","调皮的纯音乐，指尖上的小精灵","33434","http://musicugc.cdn.qianqian.com/ugcdiy/pic/f7024a53b2d81c045a758f2f0e7f3d6a.jpg"
"http://music.taihe.com/songlist/508474791","每个人心中都有最柔软的部分","28003","http://musicugc.cdn.qianqian.com/ugcdiy/pic/2a079d0b7df42bbd564480637728b6ca.jpg"
"http://music.taihe.com/songlist/508478307","华语民谣|哪首歌里有你的故事？","63859","http://musicugc.cdn.qianqian.com/ugcdiy/pic/e70f6eafcfea8851660145befc867408.jpg"
"http://music.taihe.com/songlist/508480036","开学季|致我最美好的校园时光","66207","http://musicugc.cdn.qianqian.com/ugcdiy/pic/4db47868a9d246d967803c32c9c70dea.jpg"
"http://music.taihe.com/songlist/508493466","渴了吗，喝一口你最爱的味道","23195","http://musicugc.cdn.qianqian.com/ugcdiy/pic/bbeda77c8a50a605aaf112f285ea3e02.jpg"
"http://music.taihe.com/songlist/508498383","脚踩祥云，从神话故事中穿越而来","49137","http://musicugc.cdn.qianqian.com/ugcdiy/pic/20115cda4561c386349dfce89d12b4b6.jpg"
"http://music.taihe.com/songlist/508498394","古风|疏影清浅，暗香浮动","135739","http://musicugc.cdn.qianqian.com/ugcdiy/pic/ab1e6a77d58c32c6f5d02c0844437032.jpg"
"http://music.taihe.com/songlist/508557477","最难忘的是你的微笑","17433","http://musicugc.cdn.qianqian.com/ugcdiy/pic/6d478088884dbb999a3165992230c4a3.jpg"
"http://music.taihe.com/songlist/509063138","错位时光，民谣里侧耳倾听","47756","http://musicugc.cdn.qianqian.com/ugcdiy/pic/ebfb4d487db4b6a17bef8c68deb6dd25.jpg"
"http://music.taihe.com/songlist/509078028","古风|仙气既飘飘，儒风亦悠悠","139779","http://musicugc.cdn.qianqian.com/ugcdiy/pic/bf8e4f7fa5cbb2dc21664a805544d70b.jpg"
"http://music.taihe.com/songlist/509107943","人生如花，淡者香","65817","http://musicugc.cdn.qianqian.com/ugcdiy/pic/0e31c1b95827148b60adf4cbd0301046.jpg"
"http://music.taihe.com/songlist/509108550","天籁唱歌诗人—齐豫作品精选","283571","http://musicugc.qianqian.com/ugcdiy/pic/569c8ca0c34c5d954082f19e21dda4b5.jpg"
"http://music.taihe.com/songlist/509109082","让我们一起聆听台湾原住民音乐","21879","http://musicugc.cdn.qianqian.com/ugcdiy/pic/1e7d9fab17c7735ab09b7ddcfa38cdf8.jpg"
"http://music.taihe.com/songlist/509154187","最幸福的事情，就是和你虚度时光","77460","http://musicugc.cdn.qianqian.com/ugcdiy/pic/4459c38eadbdf0b06217036987bd6180.jpg"
"http://music.taihe.com/songlist/509207855","回味时光，拥抱清新","102203","http://musicugc.cdn.qianqian.com/ugcdiy/pic/fecdac37a49327c80ba7b2da106e4e6e.jpg"
"http://music.taihe.com/songlist/509242954","励志|我的野心带我冲破牢笼","16931","http://musicugc.cdn.qianqian.com/ugcdiy/pic/ccccc93b37c29fedaa246d902dcb5b84.jpg"
"http://music.taihe.com/songlist/509243384","听，有个声音在说爱你","33494","http://musicugc.cdn.qianqian.com/ugcdiy/pic/adf1a0ec16513347765477b91b567098.jpg"
"http://music.taihe.com/songlist/509243937","奶茶刘若英—温暖治愈情歌精选","740480","http://musicugc.qianqian.com/ugcdiy/pic/c485523533c9c4b7d9ef61fc91c10ec0.jpg"
"http://music.taihe.com/songlist/509247348","献给在路上的你","23153","http://musicugc.cdn.qianqian.com/ugcdiy/pic/15e684b8676b1cb76edc6858cda36738.jpg"
"http://music.taihe.com/songlist/509267435","翻唱|一样的旋律，不一样的诠释","45343","http://musicugc.cdn.qianqian.com/ugcdiy/pic/a1747aff29eca1c53bc3bb525d3bfcf3.jpg"
"http://music.taihe.com/songlist/509267810","蓝色之魂 Lou Donaldson","110963","http://musicugc.cdn.qianqian.com/ugcdiy/pic/ef5d86315bb6626940d82c3220dc2d5f.jpg"
"http://music.taihe.com/songlist/509268223","让民谣温柔相伴","28793","http://musicugc.cdn.qianqian.com/ugcdiy/pic/26ae31001cc8e364013a363d82549795.jpg"
"http://music.taihe.com/songlist/509272009","秋意渐浓，我言秋日胜春朝","47705","http://musicugc.cdn.qianqian.com/ugcdiy/pic/a137b7b093070eaabe0185bd8c151e33.jpg"
"http://music.taihe.com/songlist/509359976","天凉了，这些歌声温暖你","101831","http://musicugc.cdn.qianqian.com/ugcdiy/pic/5c2ab1236b8fecc25ebdf262808c7837.jpg"
"http://music.taihe.com/songlist/509360634","有一种爱的默契，叫心有灵犀","62785","http://musicugc.cdn.qianqian.com/ugcdiy/pic/64ebd83ee05b0045fad0a63cde7eca96.jpg"
"http://music.taihe.com/songlist/509360862","那些经常为影视剧献声的金嗓们！","86463","http://musicugc.cdn.qianqian.com/ugcdiy/pic/a247b3928c3291b81d770bf14ddc2637.jpg"
"http://music.taihe.com/songlist/509363246","三杯两盏淡酒，怎敌他晚来风急","53429","http://musicugc.cdn.qianqian.com/ugcdiy/pic/a7443be5d005b35e7e2d7f640476b2f0.jpg"
"http://music.taihe.com/songlist/509364175","这些醉人的歌让你爱上南方","26547","http://musicugc.cdn.qianqian.com/ugcdiy/pic/abe210eefbcfb049dcd4bf01a442bbb8.jpg"
"http://music.taihe.com/songlist/509364517","这位女侠，切莫手下留情！","62106","http://musicugc.cdn.qianqian.com/ugcdiy/pic/fae134861f810b74f86406b2b3e7d6ea.jpg"
"http://music.taihe.com/songlist/509388346","听一首经典情歌，追一段往事","311960","http://musicugc.cdn.qianqian.com/ugcdiy/pic/f95d8a2a065a26a6b9d050327e3dc681.jpg"
"http://music.taihe.com/songlist/509390192","听经典 | 耐人回味的电影配乐","48500","http://musicugc.cdn.qianqian.com/ugcdiy/pic/091af7a0edc0f2f2977aa3cc705999c2.jpg"
"http://music.taihe.com/songlist/509390808","就喜欢这种有颜有实力的90后~","28668","http://musicugc.cdn.qianqian.com/ugcdiy/pic/f7d870fdc1a3747083f1516fc258c028.jpg"
"http://music.taihe.com/songlist/509390959","因为懂得，所以宽容","72354","http://musicugc.cdn.qianqian.com/ugcdiy/pic/08b0d0db13b1d9d701972c0e14876020.jpg"
"http://music.taihe.com/songlist/509409391","bossa nova|还是想做一只猫","18084","http://musicugc.cdn.qianqian.com/ugcdiy/pic/cf58d94d95413b6a9c687a37df862b4c.jpg"
"http://music.taihe.com/songlist/509410772","Iphone就像这些歌，听起来就很贵","19219","http://musicugc.cdn.qianqian.com/ugcdiy/pic/59470794eaa14d90f39d643be66b3d51.jpg"
"http://music.taihe.com/songlist/509413205","小提琴|优雅的旋转跳跃不停歇","21251","http://musicugc.cdn.qianqian.com/ugcdiy/pic/2ae300b275a180109d2e1e806a719ded.jpg"
"http://music.taihe.com/songlist/509414445","超好听的小众节奏，明快又洗耳！","40009","http://musicugc.cdn.qianqian.com/ugcdiy/pic/f6bb36386d1adb2b60aa771db7d0e0c7.jpg"
"http://music.taihe.com/songlist/509418930","温暖向|写给最最亲近的你~","16615","http://musicugc.cdn.qianqian.com/ugcdiy/pic/ca9a01555b8f97ac937c783de25d5f2a.jpg"
"http://music.taihe.com/songlist/509421463","时间不会回头，爱情岂能如果","46756","http://musicugc.cdn.qianqian.com/ugcdiy/pic/c96af1f9f1baeada0329393ee1094385.jpg"
"http://music.taihe.com/songlist/509421560","迷失在后摇的时空里","32132","http://musicugc.cdn.qianqian.com/ugcdiy/pic/c296840d4d9594a5e2705b483c921bc2.jpg"
"http://music.taihe.com/songlist/509463855","快乐源于对生命的热爱","37758","http://musicugc.cdn.qianqian.com/ugcdiy/pic/35eac9a15478876bd75aea07c6285e6e.jpg"
"http://music.taihe.com/songlist/509514893","爱尔兰民谣，月光下的追寻","33894","http://musicugc.cdn.qianqian.com/ugcdiy/pic/3995ca59e987ef0b41e0c0f29beb8414.jpg"
"http://music.taihe.com/songlist/509523258","华语音乐有嘻哈","33820","http://musicugc.cdn.qianqian.com/ugcdiy/pic/cb97caf159319373c86d7c9d60434397.jpg"
"http://music.taihe.com/songlist/509528496","心如大海，岁月如歌","93005","http://musicugc.cdn.qianqian.com/ugcdiy/pic/858f6358ffbf537fa63e1a2342619eca.jpg"
"http://music.taihe.com/songlist/509611974","梦中的田野，听得到的自然之音","115400","http://musicugc.cdn.qianqian.com/ugcdiy/pic/b6ab4cc434e9fe237220dc9fd37b8b21.jpg"
"http://music.taihe.com/songlist/509615341","民谣|给自己一个想要的生活","47082","http://musicugc.cdn.qianqian.com/ugcdiy/pic/024830046ed4aa24c1ce8993b8353292.jpg"
"http://music.taihe.com/songlist/509616304","时光之语|你是我无法泅渡的海","37210","http://musicugc.cdn.qianqian.com/ugcdiy/pic/a286b0ccdaf5d6b030d4cf689fa664a3.jpg"
"http://music.taihe.com/songlist/509618287","时光漫步之华语流行","46724","http://musicugc.cdn.qianqian.com/ugcdiy/pic/5714cc6226d83869a21f253fbcd4b0aa.jpg"
"http://music.taihe.com/songlist/509619404","你怎么又没精神了？嗨起来！","32304","http://musicugc.cdn.qianqian.com/ugcdiy/pic/9abc9cae52ff03f19e80bb4c4bb859dd.jpg"
"http://music.taihe.com/songlist/509619727","那些让你感同身受的优美旋律","68597","http://musicugc.cdn.qianqian.com/ugcdiy/pic/43a2e82c703ec96ca682cd757e8a5cea.jpg"
"http://music.taihe.com/songlist/509621176","华语经典|时光留下听不完的感动","134362","http://musicugc.cdn.qianqian.com/ugcdiy/pic/ea58b502cb2567a49b915d6a1e6e50ab.jpg"
"http://music.taihe.com/songlist/509624166","雷鬼|左摇右摆，不就跳起来了？","43645","http://musicugc.cdn.qianqian.com/ugcdiy/pic/7734b9f37c6a55c62669eb6f7176bc56.jpg"
"http://music.taihe.com/songlist/509647936","音律入耳，我仿佛找到了心之所向","56819","http://musicugc.cdn.qianqian.com/ugcdiy/pic/d0a82e31d73ab05e662746ec441d79d3.jpg"
"http://music.taihe.com/songlist/509648477","恩爱当然要秀的光明正大！","29495","http://musicugc.cdn.qianqian.com/ugcdiy/pic/c0cd621c7fa8bd78fe2aa23b7bfba40f.jpg"
"http://music.taihe.com/songlist/509651549","听经典 | 遇上最好的华语电影","138315","http://musicugc.cdn.qianqian.com/ugcdiy/pic/682eb76c74e3ff09519bf9544dd881fd.jpg"
"http://music.taihe.com/songlist/509662424","所有的奔跑，只为追寻那一点星光","48123","http://musicugc.cdn.qianqian.com/ugcdiy/pic/630ebf2285f25bbf009c6fc246b4e17b.jpg"
"http://music.taihe.com/songlist/509662927","超社会的社会摇，party在我脑袋里！","46691","http://musicugc.cdn.qianqian.com/ugcdiy/pic/ab2ad879229b5ebf3d2ddc188d320c3e.jpg"
"http://music.taihe.com/songlist/509663951","怀旧向|父辈的青春，我们的童年","83845","http://musicugc.cdn.qianqian.com/ugcdiy/pic/2c219db104e7db4027be1a6aa77619a5.jpg"
"http://music.taihe.com/songlist/509664069","我爱上班！我爱上学！嘛？","17517","http://musicugc.cdn.qianqian.com/ugcdiy/pic/420a5b43cf0a9de0c8a07b75f8918501.jpg"
"http://music.taihe.com/songlist/509674224","醉卧红尘忆往昔","44640","http://musicugc.cdn.qianqian.com/ugcdiy/pic/53e7d34e586e971a01aa1595ab9305db.jpg"
"http://music.taihe.com/songlist/5097","戏里春秋","64431","http://hiphotos.qianqian.com/ting/pic/item/8694a4c27d1ed21b2affb0c4a96eddc451da3fd8.jpg"
"http://music.taihe.com/songlist/509720781","在空虚里等烟火，在狂欢里练沉默","38117","http://musicugc.cdn.qianqian.com/ugcdiy/pic/95b1369d3647d750d3be4669faad1105.jpg"
"http://music.taihe.com/songlist/509723150","气场全开，carry全场分分钟","30239","http://musicugc.cdn.qianqian.com/ugcdiy/pic/b49d9e46dd7c03324dbf7d23633f3948.jpg"
"http://music.taihe.com/songlist/509724632","三个人的旅途，谁才是赢家？","19475","http://musicugc.cdn.qianqian.com/ugcdiy/pic/104a449da21599000deae96960c8d511.jpg"
"http://music.taihe.com/songlist/509724736","听完这些歌，你可能会想结婚","51606","http://musicugc.cdn.qianqian.com/ugcdiy/pic/86223a79dc8be60d4a2205a7c99f66af.jpg"
"http://music.taihe.com/songlist/509776898","路过无印良品的绝版青春","275834","http://musicugc.qianqian.com/ugcdiy/pic/08420a78e5b9700031015c69fa16a492.jpg"
"http://music.taihe.com/songlist/509777622","台湾摇滚教父伍佰黄金精选","777071","http://musicugc.qianqian.com/ugcdiy/pic/1b0a4877ed74dc6e352eb225906a6105.jpg"
"http://music.taihe.com/songlist/509779666","华语 | 面朝大海，春暖花开","36898","http://musicugc.cdn.qianqian.com/ugcdiy/pic/fe888db963982c0ef50d8afcaf337b89.jpg"
"http://music.taihe.com/songlist/509797732","五一旅行伴侣，音乐给你好心情","304896","http://musicugc.qianqian.com/ugcdiy/pic/e5ff5ab4cd6625ebae745d8f8a303b70.jpg"
"http://music.taihe.com/songlist/509798733","【中秋节特辑】月是故乡明，遥寄思乡情","172990","http://musicugc.cdn.qianqian.com/ugcdiy/pic/adc188c2798045dff3f5a3e03938eb99.jpg"
"http://music.taihe.com/songlist/509800206","弦音渐进，回味无穷","36670","http://musicugc.cdn.qianqian.com/ugcdiy/pic/15f91956d3528392b9c22f233d3c84b8.jpg"
"http://music.taihe.com/songlist/509805727","口琴 | 一吸一呼，如泣如诉 Vol.2","37391","http://musicugc.cdn.qianqian.com/ugcdiy/pic/7ed54d05af2314b9c973a02e8a622412.jpg"
"http://music.taihe.com/songlist/509833327","说唱，引领嘻哈时尚","75907","http://musicugc.cdn.qianqian.com/ugcdiy/pic/70949d22987cc2fa3b5bdd645937a26c.jpg"
"http://music.taihe.com/songlist/509834971","纯音乐|指尖上的温柔","28175","http://musicugc.cdn.qianqian.com/ugcdiy/pic/b9bdf5b61bb4866151450a306a79f68f.jpg"
"http://music.taihe.com/songlist/509903250","给耳朵放个假，慢下来倾听世界","186684","http://musicugc.cdn.qianqian.com/ugcdiy/pic/ff90e454c9d7170534ed32bb82c3f113.jpg"
"http://music.taihe.com/songlist/509914960","回顾往日的武侠时光","127987","http://musicugc.cdn.qianqian.com/ugcdiy/pic/cfb74983f54f82d472173e4f500def8c.jpg"
"http://music.taihe.com/songlist/509915751","纯音乐，填补心灵的那道缺口","40111","http://musicugc.cdn.qianqian.com/ugcdiy/pic/45ec0f7f2f062760fad01a6d486e8de7.jpg"
"http://music.taihe.com/songlist/509915994","你有一封民谣简信，请查收","51132","http://musicugc.cdn.qianqian.com/ugcdiy/pic/ee36b617c99fa15627a98985678fde36.jpg"
