"url","name","area","birthday","xingzuo","hot_fre","cover"
"http://music.taihe.com/artist/239751138","The Broadway Band","地区：","不详","生日：","0","/static/images/default/user_default_60.jpg"
"http://music.taihe.com/artist/239751140","The Cowboy Band","地区：","不详","生日：","2","/static/images/default/user_default_60.jpg"
"http://music.taihe.com/artist/239751547","Tonia and The Beat ","地区：","不详","生日：","199","/static/images/default/user_default_60.jpg"
"http://music.taihe.com/artist/239756101","Anna Kaast","地区：","不详","生日：","0","/static/images/default/user_default_60.jpg"
"http://music.taihe.com/artist/239757265","Duana Rose","地区：","不详","生日：","0","/static/images/default/user_default_60.jpg"
"http://music.taihe.com/artist/239757376","Elena Matytsina","地区：","不详","生日：","1","/static/images/default/user_default_60.jpg"
"http://music.taihe.com/artist/239765033","Euro Dj Picks","美国","不详","生日：","16","http://qukufile2.qianqian.com/data2/pic/23372f2991e404fbb9d25b78d41c2af7/610289875/610289875.JPG"
"http://music.taihe.com/artist/239766392","9th Regiment Pipe Band","地区：","不详","生日：","2","/static/images/default/user_default_60.jpg"
"http://music.taihe.com/artist/239767971","Humberto Fabrette","地区：","不详","生日：","0","/static/images/default/user_default_60.jpg"
"http://music.taihe.com/artist/239777331","Dermot O'Brien & His Clubmen","地区：","不详","生日：","0","/static/images/default/user_default_60.jpg"
"http://music.taihe.com/artist/239779531","The Sign Posters","地区：","不详","生日：","4","/static/images/default/user_default_60.jpg"
"http://music.taihe.com/artist/239784653","Shao Rong","地区：","不详","生日：","0","/static/images/default/user_default_60.jpg"
"http://music.taihe.com/artist/239786042","The Age Of Jazz","地区：","不详","生日：","1","/static/images/default/user_default_60.jpg"
"http://music.taihe.com/artist/239794752","肇群","地区：","不详","生日：","0","http://qukufile2.qianqian.com/data2/pic/36beb360541742d65ef19014bead6344/610838678/610838678.jpg"
"http://music.taihe.com/artist/239797111","Declan Nerney","爱尔兰","1959","1959","1","http://qukufile2.qianqian.com/data2/pic/615499dcca2cccc86757973e1df2372f/610398249/610398249.jpg"
"http://music.taihe.com/artist/239798390","张晓钰","中国","1995-01-01","(摩羯座)","162","http://qukufile2.qianqian.com/data2/pic/d3d444abed61ad926d36a937878376d4/610765974/610765974.png"
"http://music.taihe.com/artist/239799774","An Astronaut","地区：","不详","生日：","0","/static/images/default/user_default_60.jpg"
"http://music.taihe.com/artist/239803615","Pat Benatar/Neil Giraldo","地区：","不详","生日：","0","/static/images/default/user_default_60.jpg"
"http://music.taihe.com/artist/239803698","Layla Williams","地区：","不详","生日：","0","/static/images/default/user_default_60.jpg"
"http://music.taihe.com/artist/239804519","Antoine Stone","地区：","不详","生日：","0","/static/images/default/user_default_60.jpg"
"http://music.taihe.com/artist/239808257","加藤条山","地区：","不详","生日：","0","/static/images/default/user_default_60.jpg"
"http://music.taihe.com/artist/239809486","Johnny Aries","地区：","不详","生日：","9","http://qukufile2.qianqian.com/data2/pic/daadec0a10027d1c0b99f17a041a76d9/610910220/610910220.jpg"
"http://music.taihe.com/artist/239813273","Mars Band","地区：","不详","生日：","0","/static/images/default/user_default_60.jpg"
"http://music.taihe.com/artist/239867461","芸萱","中国","不详","生日：","0","http://qukufile2.qianqian.com/data2/pic/0b3bc495f67b3c61365ac9cd99ea6eb7/610249899/610249899.jpg"
"http://music.taihe.com/artist/239870974","Chelsea Heart","地区：","不详","生日：","3","/static/images/default/user_default_60.jpg"
"http://music.taihe.com/artist/239881216","Robert Edwards","地区：","不详","生日：","0","/static/images/default/user_default_60.jpg"
"http://music.taihe.com/artist/239907433","Kamasi Washington","美国","不详","生日：","0","http://qukufile2.qianqian.com/data2/pic/80b5221eb2686555fb3215c60af79724/610912691/610912691.jpg"
"http://music.taihe.com/artist/239907481","二珂","中国","1995-01-06","(摩羯座)","2006","http://qukufile2.qianqian.com/data2/pic/bb09b72b630b4b755f0286d72488eede/555673804/555673804.jpg"
"http://music.taihe.com/artist/239910581","音小天","中国","1989-07-07","(巨蟹座)","7","http://qukufile2.qianqian.com/data2/pic/c3d60f230f17dc6125367282572272c8/609094411/609094411.jpg"
"http://music.taihe.com/artist/239925071","The Broadway Cinema Band","地区：","不详","生日：","0","/static/images/default/user_default_60.jpg"
"http://music.taihe.com/artist/239939671","The Cup","地区：","不详","生日：","1","/static/images/default/user_default_60.jpg"
"http://music.taihe.com/artist/239946765","Pop Da Brown Hornet","地区：","不详","生日：","0","/static/images/default/user_default_60.jpg"
"http://music.taihe.com/artist/239948764","十二星宿风之少年","中国","不详","不详","63","http://qukufile2.qianqian.com/data2/pic/8bda1a0af34cd406d6f738e48e97aa65/540189789/540189789.jpg"
"http://music.taihe.com/artist/239948780","YHBOYS","中国","不详","不详","415","http://qukufile2.qianqian.com/data2/pic/874808ffae6f8d15d989804186c20506/610214063/610214063.jpg"
"http://music.taihe.com/artist/239949021","谢春花","中国","1995-01-25","1995-01-25","286","http://qukufile2.qianqian.com/data2/pic/6879ef2bd44bff2acde4d70a37f2e398/541697911/541697911.jpg"
"http://music.taihe.com/artist/239959093","Dalibor Grubacevic","地区：","不详","生日：","0","/static/images/default/user_default_60.jpg"
"http://music.taihe.com/artist/239974","孙子涵","中国","1992-06-11","(双子座)","434","http://qukufile2.qianqian.com/data2/pic/257176845/257176845.jpg"
"http://music.taihe.com/artist/239979730","Bulgarian Chamber Orchestre","地区：","不详","生日：","1","/static/images/default/user_default_60.jpg"
"http://music.taihe.com/artist/239985756","Dj Flak","地区：","不详","生日：","0","/static/images/default/user_default_60.jpg"
"http://music.taihe.com/artist/239988512","Before Dawn","地区：","不详","生日：","0","/static/images/default/user_default_60.jpg"
"http://music.taihe.com/artist/239998929","Jordi Ruiz","地区：","不详","生日：","0","/static/images/default/user_default_60.jpg"
"http://music.taihe.com/artist/2400","隐藏乐队","中国","不详","不详","90","http://qukufile2.qianqian.com/data2/pic/3d8571e79f8f05a697682c14055bf30d/610200966/610200966.jpg"
"http://music.taihe.com/artist/240042331","Nocturnes曳取","中国","不详","不详","575","http://qukufile2.qianqian.com/data2/pic/e7a530c27526c7be0de944dee2d6721d/608689444/608689444.jpg"
"http://music.taihe.com/artist/240051431","Dustin Cicero","地区：","不详","生日：","0","/static/images/default/user_default_60.jpg"
"http://music.taihe.com/artist/240063831","Poker Faces","地区：","不详","生日：","80","/static/images/default/user_default_60.jpg"
"http://music.taihe.com/artist/240064122","Natural Way","地区：","不详","生日：","13","/static/images/default/user_default_60.jpg"
"http://music.taihe.com/artist/240064988","City Of Wellington Highland Pipe Band and Onslow Brass Band","地区：","不详","生日：","2","/static/images/default/user_default_60.jpg"
"http://music.taihe.com/artist/240073642","Orquesta Aché","地区：","不详","生日：","0","/static/images/default/user_default_60.jpg"
"http://music.taihe.com/artist/240085804","何琪","中国","不详","生日：","0","http://qukufile2.qianqian.com/data2/pic/5ca34eb209477cdc91990cbacdca3d40/540527502/540527502.jpg"
"http://music.taihe.com/artist/240086589","冯提莫","中国","1991-12-19","(射手座)","2584","http://qukufile2.qianqian.com/data2/pic/67a0aa6d0a14222e1a64ba0091c33305/598912717/598912717.jpg"
"http://music.taihe.com/artist/240086593","C. Tangana","地区：","不详","生日：","0","http://qukufile2.qianqian.com/data2/pic/fabbd2f0c01e25b54cba148a7be5297f/610805286/610805286.jpg"
"http://music.taihe.com/artist/240086616","岳靖川","中国","不详","生日：","843","http://qukufile2.qianqian.com/data2/pic/4adc7dc0db900382620eef895bf40e9a/609143269/609143269.jpg"
"http://music.taihe.com/artist/240086813","张辛怡","中国","不详","生日：","138","http://qukufile2.qianqian.com/data2/pic/6a3bf2ce979588c2212d03ad7d2f281f/559890739/559890739.jpg"
"http://music.taihe.com/artist/240091518","D. Divjak","地区：","不详","生日：","0","/static/images/default/user_default_60.jpg"
"http://music.taihe.com/artist/240094849","Prisoners of the system","地区：","不详","生日：","0","/static/images/default/user_default_60.jpg"
"http://music.taihe.com/artist/240096402","Brenna MacQuarrie","加拿大","不详","生日：","2","http://qukufile2.qianqian.com/data2/pic/489a033fcbeb89a6d664ce511de13491/605192691/605192691.jpg"
"http://music.taihe.com/artist/240102739","1022女声","中国","不详","不详","266","http://qukufile2.qianqian.com/data2/pic/a2aee197b99c0d1d7cd8748e50c4c4db/609092146/609092146.jpg"
"http://music.taihe.com/artist/240102777","GAI","中国","1988-03-22","(白羊座)","201","http://qukufile2.qianqian.com/data2/pic/283c4b6984b58761e271c77583c4642a/551068801/551068801.jpg"
"http://music.taihe.com/artist/240422","Journey","美国","不详","生日：","3","http://qukufile2.qianqian.com/data2/pic/67f75626dcfbffef6ebdc82b708e3332/569218494/569218494.jpg"
"http://music.taihe.com/artist/240463","The Puppini Sisters","英国","不详","不详","0","http://qukufile2.qianqian.com/data2/music/2EA8E1868A561936AB53A1FB7621BA6C/252320362/252320362.jpg"
"http://music.taihe.com/artist/24084428","BJ The Chicago Kid","地区：","不详","生日：","0","http://qukufile2.qianqian.com/data2/pic/c17254685e336227cd29a091e88f5330/610793195/610793195.jpg"
"http://music.taihe.com/artist/241425","Paddy Moloney","爱尔兰","1938-08-01","1938-08-01","0","http://qukufile2.qianqian.com/data2/music/D081C00F80C8DEA3D103B26D9D85441D/252647192/252647192.jpg"
"http://music.taihe.com/artist/241772","Queen Latifah","美国","1970-03-18","(双鱼座)","0","http://qukufile2.qianqian.com/data2/music/F3C4E140AD7C7D666973E1FD79706841/252156346/252156346.jpg"
"http://music.taihe.com/artist/241785","RenéE Zellweger","美国","1969-04-25","(金牛座)","0","http://qukufile2.qianqian.com/data2/music/02BC009C023D9C22E7F54E591982E345/252705886/252705886.jpg"
"http://music.taihe.com/artist/2418","黄安源","中国","不详","生日：","15","http://qukufile2.qianqian.com/data2/pic/8264247b51b494a3ea4f643cda03bd8b/610323206/610323206.jpg"
"http://music.taihe.com/artist/241853","Alexandre Desplat","法国","1961-08-23","1961-08-23","11","http://qukufile2.qianqian.com/data2/music/9574F197472FCEF3814A32B2F5C2FFCF/252351140/252351140.jpg"
"http://music.taihe.com/artist/241972","大庆小芳","中国","不详","不详","3.94万","http://qukufile2.qianqian.com/data2/pic/246667575/246667575.jpg"
"http://music.taihe.com/artist/2421972","白婧","中国","1993-02-19","(双鱼座)","78","http://qukufile2.qianqian.com/data2/music/11D7F67428CC4A2E1ACA4E57A1A4295C/252598180/252598180.jpg"
"http://music.taihe.com/artist/2422797","韩一菲","中国","1985-06-10","(双子座)","152","http://qukufile2.qianqian.com/data2/pic/fbfb4db1898168b6adf86f08ea85f2c8/610242389/610242389.jpg"
"http://music.taihe.com/artist/24406554","Avicii","瑞典","1989-09-08","(处女座)","24","http://qukufile2.qianqian.com/data2/pic/246936833/246936833.jpg"
"http://music.taihe.com/artist/245435","John C. Reilly","美国","1965-05-24","1965-05-24","0","http://qukufile2.qianqian.com/data2/music/175E753619758421BA860D8886420331/252492825/252492825.jpg"
"http://music.taihe.com/artist/245606","Guitar Slim","美国","1926-12-10","1926-12-10","2","http://qukufile2.qianqian.com/data2/music/F889B4740A95C4741B4CC6D30BC208DC/252482339/252482339.jpg"
"http://music.taihe.com/artist/245801","Gotye","澳大利亚","1980-05-21","(双子座)","47","http://qukufile2.qianqian.com/data2/pic/2a896af2ac5d9cf4c753b19c69250fda/261810370/261810370.jpg"
"http://music.taihe.com/artist/245815","祁隆","中国","1979-01-16","1979-01-16","6900","http://qukufile2.qianqian.com/data2/pic/246668350/246668350.jpg"
"http://music.taihe.com/artist/246827","Kenny Loggins","美国","1948-01-07","1948-01-07","1","http://qukufile2.qianqian.com/data2/music/30219F1E5D96370E903C13EE0332EA6B/252370441/252370441.jpg"
"http://music.taihe.com/artist/247250","张伦硕","中国","1982-07-12","(巨蟹座)","506","http://qukufile2.qianqian.com/data2/pic/86555893/86555893.jpg"
"http://music.taihe.com/artist/247252","蔡济文","中国","1970-02-01","(水瓶座)","0","http://qukufile2.qianqian.com/data2/pic/474aefd216e017e8a436c4414e3892fe/607893090/607893090.jpg"
"http://music.taihe.com/artist/247356","Harry Connick, Jr.","美国","1967-09-11","1967-09-11","0","http://qukufile2.qianqian.com/data2/music/A514541AD8D11AE68D48BBE1FD460642/252715816/252715816.jpg"
"http://music.taihe.com/artist/247550","Anthony Hamilton","美国","1971-01-28","(水瓶座)","5","http://qukufile2.qianqian.com/data2/music/BB4BEFF0FA732043BB0C3391D9C69CA4/252128063/252128063.jpg"
"http://music.taihe.com/artist/247619","Chrisette Michele","美国","1982-12-08","1982-12-08","12","http://qukufile2.qianqian.com/data2/pic/c349c711f40ea0b42282506896d5630d/266486941/266486941.jpg"
"http://music.taihe.com/artist/247684","龙飞","中国","1984-11-02","(天蝎座)","3.76万","http://qukufile2.qianqian.com/data2/pic/ff7700f1141828324544f5ae0c2f4000/586434900/586434900.jpg"
"http://music.taihe.com/artist/2478845","柳为","中国","1989-01-14","(摩羯座)","11","http://qukufile2.qianqian.com/data2/pic/6e024b126db5466494697e815896c12f/608065602/608065602.jpg"
"http://music.taihe.com/artist/24981756","乌兰托娅army","中国","不详","生日：","6125","http://qukufile2.qianqian.com/data2/pic/ba08a75b54af67f15fa85107a6043434/610190773/610190773.jpg"
"http://music.taihe.com/artist/249903","Lee Ann Womack","美国","1966-08-19","(狮子座)","0","http://qukufile2.qianqian.com/data2/music/9F8DDE1DD580F5B941B6AB6F163ECB7D/252057535/252057535.jpg"
"http://music.taihe.com/artist/250123","Ariya","韩国","不详","生日：","0","http://qukufile2.qianqian.com/data2/pic/e05422eb8d99e1ad4bb10f06ac8e5f66/604272010/604272010.png"
"http://music.taihe.com/artist/2502","朱杰","中国","1985-09-21","(处女座)","23","http://qukufile2.qianqian.com/data2/pic/2c17363db483ebadd7c487b2ed3da468/608325862/608325862.jpg"
"http://music.taihe.com/artist/25027260","Kim Yarbrough","美国","不详","生日：","25","http://qukufile2.qianqian.com/data2/music/FE31E23DCC35AB790B3B360E117D4013/252939667/252939667.jpg"
"http://music.taihe.com/artist/2507","张学友","香港","1961-07-10","(巨蟹座)","6726","http://qukufile2.qianqian.com/data2/pic/246669552/246669552.jpg"
"http://music.taihe.com/artist/2509","付辛博","中国","1987-03-05","(双鱼座)","917","http://qukufile2.qianqian.com//data2/pic/522657243/3273dad9dc7d762ba67005cc1873a191/522657243.jpg"
"http://music.taihe.com/artist/2510","苏有朋","台湾","1973-09-11","(处女座)","3321","http://qukufile2.qianqian.com/data2/music/A0E54B76B458B86B13A61FF5623C1AD4/252052090/252052090.jpg"
"http://music.taihe.com/artist/2511","S.H.E","台湾","不详","不详","467","http://qukufile2.qianqian.com/data2/pic/86374126/86374126.jpg"
"http://music.taihe.com/artist/2514","韩雪","中国","1983-01-11","(摩羯座)","110","http://qukufile2.qianqian.com/data2/pic/86374598/86374598.jpg"
"http://music.taihe.com/artist/2516","钟欣潼","香港","1981-01-21","(水瓶座)","5","http://qukufile2.qianqian.com/data2/pic/86375691/86375691.jpg"
"http://music.taihe.com/artist/25168525","Alesso","瑞典","1991-07-07","1991-07-07","3","http://qukufile2.qianqian.com/data2/pic/b79055e93cbd29535936f8f631758690/272075256/272075256.jpg"
"http://music.taihe.com/artist/25168535","Hardwell","荷兰","1988-01-07","1988-01-07","7","http://qukufile2.qianqian.com/data2/music/0413A02A12C19CC42A0E4104D8D98A0B/252137091/252137091.jpg"
"http://music.taihe.com/artist/2517","薛之谦","中国","1983-07-17","(巨蟹座)","52.12万","http://qukufile2.qianqian.com/data2/pic/140d09665d1c204efe00973c3e16282c/579342600/579342600.jpg"
"http://music.taihe.com/artist/2518","林峯","香港","1979-12-08","(射手座)","363","http://qukufile2.qianqian.com/data2/pic/86376351/86376351.jpg"
"http://music.taihe.com/artist/2527","吴奇隆","中国","1970-10-31","(天蝎座)","959","http://qukufile2.qianqian.com/data2/pic/f6be112928f59d6dea96b861119cea9b/610393804/610393804.jpg"
"http://music.taihe.com/artist/2528","毛宁","中国","1969-05-23","(双子座)","1.22万","http://qukufile2.qianqian.com/data2/pic/86382550/86382550.jpg"
"http://music.taihe.com/artist/252996","Jungle Brothers","美国","不详","不详","0","http://qukufile2.qianqian.com/data2/music/22E54A10FE03BB40F6D8DAAB40844820/252138867/252138867.jpg"
"http://music.taihe.com/artist/2531","郑少秋","中国","1947-02-24","(双鱼座)","281","http://qukufile2.qianqian.com/data2/pic/86386411/86386411.jpg"
"http://music.taihe.com/artist/253246","Jordin Sparks","美国","1989-12-22","1989-12-22","0","http://qukufile2.qianqian.com/data2/music/654AD820AFDB784D71E111358A6616A4/252056838/252056838.jpg"
"http://music.taihe.com/artist/2533","甘萍","中国","1970-09-01","(处女座)","2603","http://qukufile2.qianqian.com/data2/music/AFC22AFF085B2489E02AB6A28BADCB2D/252052279/252052279.jpg"
"http://music.taihe.com/artist/2534","林一峰","香港","1976-04-11","(白羊座)","8","http://qukufile2.qianqian.com/data2/pic/86388127/86388127.jpg"
"http://music.taihe.com/artist/253460","The Stanley Brothers","美国","不详","不详","1","http://qukufile2.qianqian.com/data2/music/3C3354CDE6F735CC2C6228ACFEF1BB52/252508704/252508704.jpg"
"http://music.taihe.com/artist/2535","周璇","中国","1918-08-01","(狮子座)","104","http://qukufile2.qianqian.com/data2/music/E32BA6CC86E1575394326BA544CA65E0/252052306/252052306.jpg"
"http://music.taihe.com/artist/2537","果味VC","中国","不详","不详","6833","http://qukufile2.qianqian.com/data2/pic/a1848a1f25d8273e1f8f07d6e38410f8/548164203/548164203.jpg"
"http://music.taihe.com/artist/2538","郁钧剑","中国","1956-04-16","(白羊座)","5254","http://qukufile2.qianqian.com/data2/pic/eadf415d04f3ab42784441a27e882a12/266327780/266327780.jpg"
"http://music.taihe.com/artist/253846","The Offspring","美国","1984","1984","0","http://qukufile2.qianqian.com/data2/pic/2e2c521dc1c804ecf4ca6d7dbf4fdbb3/606103519/606103519.jpg"
"http://music.taihe.com/artist/2543","李琛","中国","1976-05-17","(金牛座)","5771","http://qukufile2.qianqian.com/data2/pic/a41338aded68f82a0e19f01fc475ee91/600594311/600594311.jpg"
"http://music.taihe.com/artist/2545","罗琦","中国","1975-06-06","(双子座)","124","http://qukufile2.qianqian.com/data2/pic/3549be1f384e2d539491ccf3ca25472f/608588985/608588985.jpg"
"http://music.taihe.com/artist/2547","康康","台湾","1967-05-28","(双子座)","27","http://qukufile2.qianqian.com/data2/music/2A5618AA104B4CD797704AA1A680F9BD/252052537/252052537.jpg"
"http://music.taihe.com/artist/2551","马玉涛","中国","1936-02-00","1936-02-00","405","http://qukufile2.qianqian.com/data2/music/EB7D329766ED3264658B54CB4FBA0392/252053728/252053728.jpg"
"http://music.taihe.com/artist/2552","刘畊宏","中国","1972-10-07","(天秤座)","46","http://qukufile2.qianqian.com/data2/music/D0269F118A66BBABAA6D511F62C5E8CE/252053290/252053290.jpg"
"http://music.taihe.com/artist/2554","徐千雅","中国","1981-02-13","(水瓶座)","3614","http://qukufile2.qianqian.com/data2/pic/262038667/262038667.jpg"
"http://music.taihe.com/artist/2558","中国娃娃","中国","不详","不详","822","http://qukufile2.qianqian.com/data2/music/BF49DAA8E88378ED1E31644DD4B09A5A/252062754/252062754.jpg"
"http://music.taihe.com/artist/2565043","The Daydream","韩国","不详","生日：","249","http://qukufile2.qianqian.com/data2/pic/51cbc3be0b500c29f561f430bc5a79f8/583377414/583377414.jpg"
"http://music.taihe.com/artist/2569146","范宗沛","中国","不详","生日：","15","http://qukufile2.qianqian.com/data2/music/9E9D27589F560A859CB183A8BDF722BE/252063499/252063499.jpg"
"http://music.taihe.com/artist/257420","Bruce Springsteen","美国","1949-09-23","(天秤座)","1","http://qukufile2.qianqian.com/data2/pic/a1d4b9b24b224a30146a9f5eca72dd23/569463669/569463669.jpg"
"http://music.taihe.com/artist/25756","Ruoska","芬兰","不详","不详","0","http://qukufile2.qianqian.com/data2/music/74E2132BDAEE872BE72009DB601F4048/252450078/252450078.jpg"
"http://music.taihe.com/artist/25760","The Isaacs","美国","不详","不详","0","http://qukufile2.qianqian.com/data2/music/ED4D9661E21E782BB8BB57655871A19A/252402509/252402509.jpg"
"http://music.taihe.com/artist/2577","唐朝乐队","中国","1988","1988","1.45万","http://qukufile2.qianqian.com/data2/pic/86407822/86407822.jpg"
"http://music.taihe.com/artist/2578","哈辉","中国","1977-10-24","(天蝎座)","939","http://qukufile2.qianqian.com/data2/pic/f1d414a6255222312d323480fc303965/604673995/604673995.jpg"
"http://music.taihe.com/artist/2579","王莹","中国","(巨蟹座)","(巨蟹座)","442","http://qukufile2.qianqian.com/data2/pic/53e8ba7ea321ca93c6014110ee6d4254/594978735/594978735.jpg"
"http://music.taihe.com/artist/2588","脑浊乐队","中国","1997","1997","373","http://qukufile2.qianqian.com/data2/pic/2984ac0b096491cd109689abfcda3580/537883681/537883681.jpg"
"http://music.taihe.com/artist/2589","李殊","中国","04-25","(金牛座)","2640","http://qukufile2.qianqian.com/data2/pic/88fe0a25a020deb11e94f0bba8750327/604310584/604310584.jpg"
"http://music.taihe.com/artist/2595","崔京浩","中国","1972-04-06","(白羊座)","3085","http://qukufile2.qianqian.com/data2/music/BE3FB1560E7009A6D895F43BBC431C6F/252063182/252063182.jpg"
"http://music.taihe.com/artist/2597","周治平","台湾","1960-10-28","(天蝎座)","23","http://qukufile2.qianqian.com/data2/pic/054ca30d4df6c2e34f42ece1a9552ed7/607968134/607968134.jpg"
"http://music.taihe.com/artist/2599081","吴金黛","地区：","(双子座)","(双子座)","3","http://qukufile2.qianqian.com/data2/music/AC43DE778224D0148D8745EDF5BE2188/252065661/252065661.jpg"
"http://music.taihe.com/artist/2609","潘辰","中国","1988-03-13","(双鱼座)","1","http://qukufile2.qianqian.com/data2/music/97B00A901DA6BE6C80386C8089DF0F5A/252056821/252056821.jpg"
"http://music.taihe.com/artist/2611","刘惜君","中国","1988-04-30","(金牛座)","1.22万","http://qukufile2.qianqian.com/data2/pic/546f6d98f25e782081377521f923a88b/572300890/572300890.jpg"
"http://music.taihe.com/artist/2612","张津涤","中国","1986-06-30","(巨蟹座)","3363","http://qukufile2.qianqian.com/data2/music/B78360F16826F91B782602FEBE9477AA/252060907/252060907.jpg"
"http://music.taihe.com/artist/26146352","颜婷易兰","中国","04-23","(金牛座)","7","http://qukufile2.qianqian.com/data2/pic/86520877/86520877.jpg"
"http://music.taihe.com/artist/26149821","陈子胤","台湾","不详","生日：","7","http://qukufile2.qianqian.com/data2/music/9EF0DF3CEEF02AEB2CFAD92553C30767/253916211/253916211.jpg"
"http://music.taihe.com/artist/26180441","AOA","韩国","不详","不详","41","http://qukufile2.qianqian.com/data2/pic/bb9da587e3b65e4ebb6cc43ab1fe6a0f/261554820/261554820.jpg"
"http://music.taihe.com/artist/26186197","Hush!","台湾","2010","2010","6","http://qukufile2.qianqian.com/data2/music/02404FE85620D599DEA5FDFB7AE8B3BB/254241514/254241514.jpg"
"http://music.taihe.com/artist/2619","GALA","中国","2004-01-02","(摩羯座)","8","http://qukufile2.qianqian.com/data2/pic/2f6ee3b851f8c1e377e5e9504cf79c78/568097661/568097661.jpg"
"http://music.taihe.com/artist/2622","陈翔","中国","1989-12-13","(射手座)","11","http://qukufile2.qianqian.com/data2/music/66DC56BA055B085E1D85EE8BBC3603D5/252061320/252061320.jpg"
"http://music.taihe.com/artist/2628","周渔","中国","2011-01-16","(摩羯座)","2","http://qukufile2.qianqian.com/data2/pic/dfd2474e1c8bfe3a4142e0b4b341d8c4/608721730/608721730.jpg"
"http://music.taihe.com/artist/26408233","王嘉华","中国","1976-05-04","(金牛座)","24","http://qukufile2.qianqian.com/data2/pic/8e7c4b1c403acfaa74b5dfabd1a878f9/608263334/608263334.jpg"
"http://music.taihe.com/artist/26453711","屈慧","中国","不详","生日：","593","http://qukufile2.qianqian.com/data2/pic/121363329/121363329.jpg"
"http://music.taihe.com/artist/2651","李思琳","中国","09-23","(天秤座)","6538","http://qukufile2.qianqian.com/data2/pic/86436575/86436575.jpg"
"http://music.taihe.com/artist/2653","沈庆","中国","1970-04-01","1970-04-01","192","http://qukufile2.qianqian.com/data2/music/5EAF44BF434B266394E6A322102FD260/252359377/252359377.jpg"
"http://music.taihe.com/artist/2660","小山","中国","1981-12-13","(射手座)","1.08万","http://qukufile2.qianqian.com/data2/music/8EB88AC40F9C45E0AC588AA1D776E809/252058168/252058168.jpg"
"http://music.taihe.com/artist/2666","萧全","中国","1982-09-18","(处女座)","689","http://qukufile2.qianqian.com/data2/music/ABA307CEE48D9DCBB8100BE828D794C0/252070253/252070253.jpg"
"http://music.taihe.com/artist/2689","陈鹏","中国","不详","生日：","71","http://qukufile2.qianqian.com/data2/music/97955B212AF91C7C1774914B9FA0D1A7/252330709/252330709.jpg"
"http://music.taihe.com/artist/2694","张浅潜","中国","03-16","(双鱼座)","391","http://qukufile2.qianqian.com/data2/music/2790F164765F2AF18099C6BDC9757CFC/252066796/252066796.jpg"
"http://music.taihe.com/artist/269543","萧萧","英国","1978-10-14","(天秤座)","1501","http://qukufile2.qianqian.com/data2/pic/fb6621911f17e0b2aa7bdc2bb7ec9797/585677256/585677256.jpg"
"http://music.taihe.com/artist/2698","刘刚","中国","1973-05-02","(金牛座)","11","http://qukufile2.qianqian.com/data2/music/40711E8A0BEA6AF5BBAF5E4BB191F192/252369715/252369715.jpg"
"http://music.taihe.com/artist/2702","刘忻","中国","1984-06-08","(双子座)","5","http://qukufile2.qianqian.com/data2/pic/86449654/86449654.jpg"
"http://music.taihe.com/artist/2707","陈百强","香港","1958-09-07","(处女座)","2541","http://qukufile2.qianqian.com/data2/pic/246667419/246667419.jpg"
"http://music.taihe.com/artist/2708","叶丽仪","香港","1948-10-13","(天秤座)","481","http://qukufile2.qianqian.com/data2/pic/8d619c4538566a133c72bfc8409d8543/261053571/261053571.jpg"
"http://music.taihe.com/artist/2711","Corinne Bailey Rae","英国","1979-02-26","(双鱼座)","21","http://qukufile2.qianqian.com/data2/music/D9210AAC55F436A895BE6EB9C2F50E59/252053944/252053944.jpg"
"http://music.taihe.com/artist/2715","Lady Antebellum","美国","不详","不详","144","http://qukufile2.qianqian.com/data2/pic/86418265/86418265.jpg"
"http://music.taihe.com/artist/2716","Katy Perry","美国","1984-10-25","(天蝎座)","1198","http://qukufile2.qianqian.com/data2/pic/246937175/246937175.jpg"
"http://music.taihe.com/artist/2718","Snoop Dogg","美国","1972-10-20","(天秤座)","7","http://qukufile2.qianqian.com/data2/pic/e460f9da72ea0085c3d8630878739e4e/583368532/583368532.jpg"
"http://music.taihe.com/artist/27192793","Rafael Frühbeck de Burgos","地区：","不详","生日：","0","http://qukufile2.qianqian.com/data2/pic/f458f07cdeaa97bff611545c30973074/611211693/611211693.jpg"
"http://music.taihe.com/artist/27218","Jimmy Rogers","美国","1942-10-19","(天秤座)","0","http://qukufile2.qianqian.com/data2/music/8950C7DC7DEC32B5F9D8A1AB4F78A116/252856337/252856337.jpg"
"http://music.taihe.com/artist/27268657","魏晖倪","台湾","1990-09-02","(处女座)","0","http://qukufile2.qianqian.com/data2/music/7BE29474059E45E69FA5FB396BE5C84E/253021327/253021327.jpg"
"http://music.taihe.com/artist/2731","王宝","中国","不详","生日：","440","http://qukufile2.qianqian.com/data2/music/4A6C43055D19C190FC61700876F8D86F/252066181/252066181.jpg"
"http://music.taihe.com/artist/274439","Au Pairs","英国","不详","不详","0","http://qukufile2.qianqian.com/data2/pic/b94ccacc8d9c030bdc2fc7d0403d5519/611215228/611215228.jpg"
"http://music.taihe.com/artist/2745","王梦麟","台湾","1954-04-15","(白羊座)","1489","http://qukufile2.qianqian.com/data2/music/CCFCE453F8844186FDB87877548554F2/252067006/252067006.jpg"
"http://music.taihe.com/artist/2748","梁朝伟","中国","1962-06-27","(巨蟹座)","70","http://qukufile2.qianqian.com/data2/music/BD610DF63D6D477211D7C6C46B27BEAC/252069033/252069033.jpg"
