"name","date","url","author","author_url","ablum_name","ablum_link"
"π之歌","发行时间：2016-03-14","http://music.taihe.com/song/263501389","汪苏泷","/artist/211833","π之歌","/album/263501393"
"灯","发行时间：2016-03-14","http://music.taihe.com/song/263509161","唐艺昕","/artist/92458157","因为爱情有幸福 电视原声带","/album/263511323"
"因为有你","发行时间：2005-12-22","http://music.taihe.com/song/263516","刘畊宏","/artist/2552","彩虹天堂","/album/7273569"
"这些年来","发行时间：1998-03-26","http://music.taihe.com/song/263521","张国荣","/artist/1092","这些年来","/album/65280"
"过来人","发行时间：2009-04-15","http://music.taihe.com/song/263530","谢和弦","/artist/1571","虽然很芭乐","/album/70687"
"我是真的想和你永远在一起","发行时间：2016-03-15","http://music.taihe.com/song/263557937","徐子谦","/artist/232954891","我是真的想和你永远在一起","/album/263557936"
"望天打卦","发行时间：1970-01-01","http://music.taihe.com/song/263559491","ZolarWind","/artist/190445298","望天打卦","/album/263559496"
"迟到的誓言","发行时间：2016-03-16","http://music.taihe.com/song/263626788","张若昀","/artist/232879201","迟到的誓言","/album/263626409"
"乌鸦","发行时间：1995-12-01","http://music.taihe.com/song/263636","小柯","/artist/1374","小柯","/album/63259"
"破绽","发行时间：2016-03-16","http://music.taihe.com/song/263636971","魏晨","/artist/1045","破绽","/album/263636934"
"星吻","发行时间：2016-03-16","http://music.taihe.com/song/263639051","Idol School","/artist/239551220","挺你","/album/261614168"
"原谅我","发行时间：2016-03-17","http://music.taihe.com/song/263662887","刘德华","/artist/1224","原谅我","/album/263662851"
"念","发行时间：2016-03-18","http://music.taihe.com/song/263679322","陈柏霖","/artist/239559805","念","/album/263679041"
"不说出的温柔","发行时间：2006-05-05","http://music.taihe.com/song/263727","范逸臣","/artist/8524","不说出的温柔","/album/70241"
"中国姑娘","发行时间：2016-03-18","http://music.taihe.com/song/263733948","金志文","/artist/5913","中国姑娘","/album/263733862"
"Please Love Her","发行时间：2016-03-21","http://music.taihe.com/song/263740808","The Bright Lights","/artist/239559817","谎言学","/album/263740802"
"不够帅","发行时间：2015-12-31","http://music.taihe.com/song/263772229","陈林建","/artist/239559823","不够帅","/album/263772228"
"济宁姑娘","发行时间：2016-03-23","http://music.taihe.com/song/263785589","薄开飞","/artist/239559864","济宁姑娘","/album/263785588"
"幸福的方向","发行时间：2016-03-16","http://music.taihe.com/song/263787845","何晟铭,和汇慧","/artist/9613","幸福的方向","/album/263787805"
"源动力","发行时间：2016-03-22","http://music.taihe.com/song/263794169","SNH48","/artist/51439659","源动力","/album/263794171"
"他比我更适合","发行时间：2016-03-22","http://music.taihe.com/song/263795639","胡夏","/artist/10622","因为爱情有幸福 电视原声带","/album/263511323"
"像你这样的女孩","发行时间：2016-03-22","http://music.taihe.com/song/263795842","袁大巍","/artist/209672356","因为爱情有幸福 电视原声带","/album/263511323"
"中国梦之声圆舞曲","发行时间：2016-03-23","http://music.taihe.com/song/263797565","皇豆豆","/artist/239559884","中国梦之声圆舞曲","/album/263797563"
"Make It Big","发行时间：2016-03-22","http://music.taihe.com/song/263814576","张靓颖","/artist/1026","Make It Big","/album/263814578"
"Team","发行时间：2016-03-18","http://music.taihe.com/song/263815780","Iggy Azalea","/artist/67480222","Team","/album/263795829"
"That's The Way The River Flows","发行时间：2016-03-21","http://music.taihe.com/song/263815912","Fort Hope","/artist/232933648","HEADSICK Session","/album/263795813"
"Nada Es Igual (The Sun Is Going Down)","发行时间：2016-03-19","http://music.taihe.com/song/263816043","Chenoa","/artist/1442992","Nada Es Igual","/album/263795641"
"潇洒走一回","发行时间：2016-03-22","http://music.taihe.com/song/263820359","徐佳莹","/artist/1579","潇洒走一回","/album/263820346"
"被雨伤透","发行时间：2016-03-18","http://music.taihe.com/song/263825494","王大文,魏如萱","/artist/97793800","被雨伤透","/album/263776666"
"Go Ahead","发行时间：2016-03-18","http://music.taihe.com/song/263846231","Paperboys","/artist/88001112","Go Ahead","/album/263778630"
"别问我为什么爱你","发行时间：2016-03-23","http://music.taihe.com/song/263847554","陈洁仪","/artist/1541","天堂边缘","/album/265794735"
"光","发行时间：2016-03-23","http://music.taihe.com/song/263848443","白婧","/artist/2421972","光","/album/263848357"
"铭记下的小情歌","发行时间：2016-03-23","http://music.taihe.com/song/263854803","范小倩","/artist/203788852","开落的幸福","/album/263854791"
"蓝月光","发行时间：2016-03-23","http://music.taihe.com/song/263865288","赵霏儿","/artist/232953784","心塞塞","/album/263865282"
"你是我的命运","发行时间：2016-03-23","http://music.taihe.com/song/263869053","李周锡","/artist/239559934","你是我的命运","/album/263869057"
"那时节,那冬天 (钢琴版)","发行时间：2016-03-23","http://music.taihe.com/song/263869055","李周锡","/artist/239559934","你是我的命运","/album/263869057"
"달달 무슨 달 (Moon Moon Whats Moon)","发行时间：2016-03-11","http://music.taihe.com/song/263870981","Smart Friends,Kimkichul,Moonnamsook","/artist/239550491","MBC 똑?똑! 키즈스쿨에서 배워요 똑똑음악대 12집","/album/263871035"
"带走","发行时间：2006-03-01","http://music.taihe.com/song/263874","莫艳琳","/artist/1481","顽固独身主义","/album/62657"
"Hakka","发行时间：2016-03-23","http://music.taihe.com/song/263876273","Creep Hyp","/artist/232954160","Hakka","/album/263876250"
"Magic","发行时间：2008-09-22","http://music.taihe.com/song/263878916","The Pussycat Dolls","/artist/177954","Doll Domination","/album/263876430"
"Whatchamacallit","发行时间：2008-09-22","http://music.taihe.com/song/263879810","The Pussycat Dolls","/artist/177954","Doll Domination","/album/263876430"
"Interview","发行时间：2016-03-24","http://music.taihe.com/song/263888844","Eric Nam","/artist/43743592","Interview","/album/263888868"
"Good For You (International Ver.)","发行时间：2016-03-24","http://music.taihe.com/song/263888867","Eric Nam","/artist/43743592","Interview","/album/263888868"
"一定能做到","发行时间：2016-03-24","http://music.taihe.com/song/263894361","林渃晗","/artist/209994594","一定能做到","/album/263894376"
"囚鸟","发行时间：2016-03-24","http://music.taihe.com/song/263896399","洪杰","/artist/2921","如果你也听说","/album/268285105"
"舍不得你","发行时间：2016-09-20","http://music.taihe.com/song/263896599","莫龙丹","/artist/87968412","寂寞","/album/263896603"
"走钢索的人","发行时间：2016-03-12","http://music.taihe.com/song/263918346","蜜蜂少女队","/artist/239559869","蜜蜂少女队","/album/263341136"
"柠檬树+日不落","发行时间：2016-03-12","http://music.taihe.com/song/263918362","蜜蜂少女队","/artist/239559869","蜜蜂少女队","/album/263341136"
"我以为","发行时间：2016-03-25","http://music.taihe.com/song/263923331","张瑶","/artist/1297","我以为","/album/263922826"
"出发","发行时间：2016-03-25","http://music.taihe.com/song/263923979","郭家铭,李玉刚,陈晓东,于晓光","/artist/5477","出发","/album/263923983"
"海边戏浪","发行时间：2016-03-02","http://music.taihe.com/song/263927324","佩希","/artist/14464999","爱你的方式","/album/263923768"
"父亲给的幸福","发行时间：2016-03-24","http://music.taihe.com/song/263939446","李娣","/artist/239559994","父亲给的幸福","/album/263939445"
"I Believe","发行时间：2016-03-28","http://music.taihe.com/song/263944547","张信哲","/artist/1118","I Believe","/album/263944533"
"不说再见","发行时间：2016-03-28","http://music.taihe.com/song/263954613","许飞","/artist/1037","不说再见","/album/263954577"
"日子这样就好","发行时间：2016-03-30","http://music.taihe.com/song/263955893","叶秉桓","/artist/68151547","日子这样就好","/album/262646502"
"夏天来了","发行时间：2016-03-28","http://music.taihe.com/song/263956484","SummerBaby","/artist/239560027","夏天来了","/album/263956456"
"The Last Cold Snap","发行时间：2016-03-21","http://music.taihe.com/song/264010491","Bro","/artist/123692802","2 Years Too Fast","/album/264010495"
"Orpheus","发行时间：2016-03-25","http://music.taihe.com/song/264012028","Davant","/artist/217560062","Orpheus","/album/264011767"
"小幸运+那些年+青春修炼手册","发行时间：2016-03-12","http://music.taihe.com/song/264061444","蜜蜂少女队","/artist/239559869","蜜蜂少女队","/album/263341136"
"对面的女孩看过来+我的未来不是梦+曾经的你","发行时间：2016-03-12","http://music.taihe.com/song/264061487","蜜蜂少女队","/artist/239559869","蜜蜂少女队","/album/263341136"
"酒后更想你","发行时间：2016-03-30","http://music.taihe.com/song/264063313","龙奔","/artist/197522","酒后更想你","/album/264063310"
"Brother","发行时间：2016-03-30","http://music.taihe.com/song/264069342","王祖蓝,刘维","/artist/1221","Brother","/album/264069036"
"世界上不存在的歌","发行时间：2016-04-07","http://music.taihe.com/song/264072673","赵英俊","/artist/8130","世界上不存在的歌","/album/264072622"
"Only You","发行时间：2016-03-21","http://music.taihe.com/song/264073422","The Bright Lights","/artist/239559817","谎言学","/album/263740802"
"鱼的眼泪在海心里","发行时间：2017-01-07","http://music.taihe.com/song/264117134","龙梅子","/artist/1376","我在北京你在哪","/album/259100294"
"Can You Feel the Love Tonight","发行时间：2016-03-25","http://music.taihe.com/song/264150331","Tyler Ward","/artist/88009210","Everybody Loves Disney","/album/264068950"
"太阳的后裔","发行时间：2016-04-01","http://music.taihe.com/song/264163703","朱贝贝","/artist/97022366","太阳的后裔","/album/264163702"
"Teardrop","发行时间：2003-03-03","http://music.taihe.com/song/2642425","Massive Attack","/artist/4795","Singles Collection","/album/2509792"
"在,也不见","发行时间：2016-04-08","http://music.taihe.com/song/264243587","孙燕姿","/artist/1030","在,也不见","/album/264242917"
"其实很爱你","发行时间：2007-01-12","http://music.taihe.com/song/264337","张韶涵","/artist/1069","梦里花","/album/67024"
"读心术","发行时间：2007-10-26","http://music.taihe.com/song/264348","卓文萱","/artist/1253","幸福氧气","/album/62830"
"Home","发行时间：2016-04-06","http://music.taihe.com/song/264357037","王诗安","/artist/92456026","Diana Wang","/album/268468051"
"女人花","发行时间：2016-04-05","http://music.taihe.com/song/264364056","徐佳莹","/artist/1579","女人花","/album/264363911"
"长安乱","发行时间：2016-03-25","http://music.taihe.com/song/264376957","崔恕,赵佳霖","/artist/1684","长安乱","/album/264376955"
"痛彻心扉","发行时间：2016-04-06","http://music.taihe.com/song/264411423","韩一菲","/artist/2422797","痛彻心扉","/album/264443352"
"火星情报局","发行时间：2016-04-07","http://music.taihe.com/song/264441488","华晨宇","/artist/92456597","火星情报局","/album/264441489"
"Stranded","发行时间：2007-06-11","http://music.taihe.com/song/2644563","Van Morrison","/artist/3988","The Best Of Van Morrison Volume 3","/album/2510013"
"没有理想的人不伤心","发行时间：2016-04-07","http://music.taihe.com/song/264458954","新裤子","/artist/10621","生命因你而火热","/album/264460124"
"生活因你而火热","发行时间：2016-04-07","http://music.taihe.com/song/264459092","新裤子","/artist/10621","生命因你而火热","/album/264460124"
"难过时 把舞跳","发行时间：2016-04-07","http://music.taihe.com/song/264459161","新裤子","/artist/10621","生命因你而火热","/album/264460124"
"替你爱我","发行时间：2016-04-08","http://music.taihe.com/song/264507611","宁桓宇","/artist/94490962","替你爱我","/album/264507603"
"精卫填海","发行时间：2016-04-20","http://music.taihe.com/song/264556631","涓子","/artist/210131621","精卫填海","/album/595958859"
"执念","发行时间：2016-04-06","http://music.taihe.com/song/264574531","萌萌哒天团","/artist/180810237","执念","/album/264574530"
"Toy","发行时间：2016-04-11","http://music.taihe.com/song/264574894","Block B","/artist/86935546","Blooming Period","/album/264574943"
"全世界失眠","发行时间：2005-06-01","http://music.taihe.com/song/264577","范玮琪","/artist/1119","一比一","/album/65895"
"突然好想你","发行时间：2008-10-23","http://music.taihe.com/song/264639","五月天","/artist/1098","后青春期的诗","/album/73286"
"其实我很在乎你 (泰语版)","发行时间：2016-04-13","http://music.taihe.com/song/264676450","车静子","/artist/88035658","其实我很在乎你 (泰语版)","/album/264676395"
"镜中的巴比伦","发行时间：2016-04-14","http://music.taihe.com/song/264699731","龙神道","/artist/92454200","自由","/album/264699739"
"蔷薇","发行时间：2016-04-14","http://music.taihe.com/song/264711611","蔡淳佳","/artist/10591","蔷薇","/album/264711612"
"再说一次我愿意","发行时间：2016-04-14","http://music.taihe.com/song/264711823","陈明","/artist/1212","再说一次我愿意","/album/264711824"
"只是没有如果","发行时间：2016-04-15","http://music.taihe.com/song/264731393","张靓颖,王铮亮","/artist/1026","只是没有如果","/album/264731395"
"心花","发行时间：2016-04-15","http://music.taihe.com/song/264773485","阿兰","/artist/1558","十念","/album/264773482"
"传说","发行时间：2008-12-31","http://music.taihe.com/song/264792","薛之谦","/artist/2517","深深爱过你","/album/7311438"
"Brave New World","发行时间：1993-10-22","http://music.taihe.com/song/264836","齐豫","/artist/1192","藏爱的女人","/album/70636"
"忘了去记得","发行时间：2016-04-18","http://music.taihe.com/song/264846609","戚薇","/artist/1509","忘了去记得","/album/264846607"
"Longing For You","发行时间：2016-04-20","http://music.taihe.com/song/264895063","周笔畅","/artist/1029","Longing For You","/album/264895034"
"学不会","发行时间：2002-12-01","http://music.taihe.com/song/264903","潘玮柏","/artist/6113","壁虎漫步","/album/7311887"
"天行九歌","发行时间：2016-05-21","http://music.taihe.com/song/264906222","霍尊","/artist/14626917","天行九歌","/album/264906223"
"Dynamic Love","发行时间：2016-04-21","http://music.taihe.com/song/264915120","朴宝蓝","/artist/88029343","Dynamic Love","/album/264915121"
"东山再起","发行时间：2016-05-09","http://music.taihe.com/song/264917164","南拳妈妈","/artist/1387","拳新出击","/album/264916990"
"等我遇见你","发行时间：2016-04-21","http://music.taihe.com/song/264917602","李健","/artist/1383","等我遇见你","/album/264917612"
"我不想上班","发行时间：2016-04-22","http://music.taihe.com/song/264921811","T.O.B戏子","/artist/239557198","T.O.B戏子","/album/264921822"
"向着光亮那方","发行时间：2016-04-22","http://music.taihe.com/song/264931854","许魏洲","/artist/239558910","向着光亮那方","/album/264931855"
"清晨旅行","发行时间：2006-11-30","http://music.taihe.com/song/264966","雷光夏","/artist/1862","黑暗之光","/album/7273608"
"我曾经也想过一了百了","发行时间：2016-04-25","http://music.taihe.com/song/264969230","汤唯","/artist/2239740","我曾经也想过一了百了","/album/264969231"
"琵琶语","发行时间：2016-04-25","http://music.taihe.com/song/264970691","张凡凡","/artist/239547326","琵琶语","/album/264970690"
"今天你就要做我新娘","发行时间：2016-04-26","http://music.taihe.com/song/264973438","郭峰","/artist/1550","今天你就要做我新娘","/album/264973433"
"对自己说抱歉","发行时间：2016-04-22","http://music.taihe.com/song/264987166","李千娜","/artist/177499","说实话","/album/264985635"
"Lady Bees　","发行时间：2016-03-12","http://music.taihe.com/song/265004128","蜜蜂少女队","/artist/239559869","蜜蜂少女队","/album/263341136"
"青茫","发行时间：2016-04-27","http://music.taihe.com/song/265034567","白敬亭,李宏毅,丁冠森,赵文龙","/artist/210143392","青茫","/album/265034552"
"还给你一些孤单","发行时间：2016-04-28","http://music.taihe.com/song/265035437","汪苏泷","/artist/211833","我是杜拉拉 O.S.T","/album/265035429"
"忘了去记得","发行时间：2016-04-28","http://music.taihe.com/song/265035495","戚薇","/artist/1509","我是杜拉拉 O.S.T","/album/265035429"
"Moon River","发行时间：2006-09-12","http://music.taihe.com/song/2650355","Sarah Brightman","/artist/5031","La Luna","/album/2510507"
"遇见未知的自己","发行时间：2016-04-28","http://music.taihe.com/song/265035736","李承铉,赵泳鑫","/artist/7920","我是杜拉拉 O.S.T","/album/265035429"
"下雨了","发行时间：2016-04-28","http://music.taihe.com/song/265035807","薛之谦","/artist/2517","我是杜拉拉 O.S.T","/album/265035429"
"若不是那次夜空","发行时间：2016-04-28","http://music.taihe.com/song/265046258","小柯","/artist/1374","百万约定 音乐剧原声带","/album/265046268"
"如果有一天","发行时间：2016-04-28","http://music.taihe.com/song/265046259","小柯","/artist/1374","百万约定 音乐剧原声带","/album/265046268"
"寂寞的人伤心的歌","发行时间：2016-04-27","http://music.taihe.com/song/265046969","龙梅子,杨海彪","/artist/1376","情歌继续唱Ⅱ","/album/265047175"
"等爱","发行时间：2016-04-27","http://music.taihe.com/song/265047007","龙梅子","/artist/1376","情歌继续唱Ⅱ","/album/265047175"
"想你啦","发行时间：2016-04-27","http://music.taihe.com/song/265047172","冷漠,龙梅子","/artist/1629","情歌继续唱Ⅱ","/album/265047175"
"日子","发行时间：2016-04-28","http://music.taihe.com/song/265047850","陈明","/artist/1212","日子","/album/265047836"
"失落沙洲","发行时间：2016-04-29","http://music.taihe.com/song/265048801","徐佳莹","/artist/1579","日全蚀 演唱会现场实录","/album/265048798"
"英雄泪","发行时间：2016-04-29","http://music.taihe.com/song/265051004","孙铭宇","/artist/87903634","武神赵子龙 电视原声带","/album/264375396"
"说不出口","发行时间：2016-04-28","http://music.taihe.com/song/265051234","刘涛","/artist/1180975","说不出口","/album/265051236"
"替你爱我","发行时间：2016-04-29","http://music.taihe.com/song/265069944","刘惜君,宁桓宇","/artist/2611","重生之名流巨星 O.S.T","/album/265069953"
"替你爱我","发行时间：2016-04-29","http://music.taihe.com/song/265069945","宁桓宇","/artist/94490962","重生之名流巨星 O.S.T","/album/265069953"
"学不会","发行时间：2016-04-29","http://music.taihe.com/song/265069950","马郁","/artist/5928","重生之名流巨星 O.S.T","/album/265069953"
"小时候","发行时间：2004-05-11","http://music.taihe.com/song/265073","南拳妈妈","/artist/1387","南拳妈妈的夏天","/album/73394"
"爱情砂砾","发行时间：2016-04-27","http://music.taihe.com/song/265074214","香香","/artist/1255","情谜睡美人 电视剧原声带","/album/265074217"
"宝贝妈妈  (钢琴版)","发行时间：2016-04-29","http://music.taihe.com/song/265097871","张靓颖","/artist/1026","宝贝妈妈","/album/265097886"
"呆在家","发行时间：2016-04-29","http://music.taihe.com/song/265104652","徐真真","/artist/239561054","未必真得晒 (Mixtape)","/album/265104660"
"男人与狗","发行时间：2016-04-29","http://music.taihe.com/song/265114343","王迪","/artist/1760","男人与狗","/album/265114342"
"一路向前","发行时间：2015-08-21","http://music.taihe.com/song/265177235","回音哥,姚星彤","/artist/1530220","一路向前","/album/265177236"
"海边","发行时间：2016-07-01","http://music.taihe.com/song/265177402","张楚","/artist/1742","不在绳子上的珍珠","/album/265178297"
"What Can I Do","发行时间：2005-08-12","http://music.taihe.com/song/265178","南拳妈妈","/artist/1387","2号餐","/album/73276"
"逆光飞行","发行时间：2016-05-13","http://music.taihe.com/song/265209860","罗马","/artist/232946387","逆光飞行","/album/265209862"
"勇敢的人","发行时间：2016-04-30","http://music.taihe.com/song/265216797","草东没有派对","/artist/239561160","丑奴儿","/album/265216812"
"灰姑娘","发行时间：2016-05-04","http://music.taihe.com/song/265243630","蒋欣","/artist/99828566","欢乐颂 电视原声带","/album/265244560"
"In Person","发行时间：2008-09-22","http://music.taihe.com/song/265274688","The Pussycat Dolls","/artist/177954","Doll Domination","/album/265261818"
"Perhaps Perhaps Perhaps","发行时间：2008-09-22","http://music.taihe.com/song/265279729","The Pussycat Dolls","/artist/177954","Doll Domination","/album/265261818"
"Controlla","发行时间：2016-05-06","http://music.taihe.com/song/265282146","Drake","/artist/215475","Views","/album/265280808"
"One Dance","发行时间：2016-05-06","http://music.taihe.com/song/265282147","Drake,Wizkid,Kyla","/artist/215475","Views","/album/265280808"
"最炫牛肉面","发行时间：2016-05-06","http://music.taihe.com/song/265282162","李小杰","/artist/232952566","最炫牛肉面","/album/265282161"
"Too Good","发行时间：2016-05-06","http://music.taihe.com/song/265283734","Drake,Rihanna","/artist/215475","Views","/album/265280808"
"Hotline Bling","发行时间：2016-05-06","http://music.taihe.com/song/265283883","Drake","/artist/215475","Views","/album/265280808"
"要我幸福","发行时间：2016-05-08","http://music.taihe.com/song/265287673","王祖蓝","/artist/1221","要我幸福","/album/265287663"
"CAN'T STOP THE FEELING! (Original Song From DreamWorks Animation's “Trolls”)","发行时间：2016-05-06","http://music.taihe.com/song/265296467","Justin Timberlake","/artist/104658","CAN'T STOP THE FEELING!","/album/265296526"
"一个宇宙","发行时间：2016-05-09","http://music.taihe.com/song/265299506","南拳妈妈","/artist/1387","拳新出击","/album/264916990"
"公主恋爱手册","发行时间：2007-07-20","http://music.taihe.com/song/265303","南拳妈妈","/artist/1387","藏宝图","/album/73414"
"在路上","发行时间：1997-12-01","http://music.taihe.com/song/265315","麦田守望者","/artist/1288","麦田守望者","/album/62749"
"我是不是你最疼爱的人","发行时间：1989-09-01","http://music.taihe.com/song/265317","潘越云","/artist/1181","我是不是你最疼爱的人","/album/66021"
"失忆","发行时间：2007-12-14","http://music.taihe.com/song/265358","张韶涵","/artist/1069","Ang 5.0","/album/70838"
"心花朵朵","发行时间：2016-05-09","http://music.taihe.com/song/265365797","佟丽娅,陈思诚","/artist/9631389","心花朵朵","/album/265365810"
"Ex Girl","发行时间：2016-05-09","http://music.taihe.com/song/265365988","Monsta X,辉人","/artist/200503178","THE CLAN PART.1 LOST","/album/265365989"
"树","发行时间：1997-04-01","http://music.taihe.com/song/265372","许巍","/artist/1226","在别处","/album/62330"
"心痛2009","发行时间：2009-11-06","http://music.taihe.com/song/265436","欢子","/artist/1396","其实很寂寞","/album/62228"
"Right Here Waiting","发行时间：1995-10-01","http://music.taihe.com/song/2654600","Richard Marx","/artist/2184","Repeat Offender","/album/2510872"
"明天会更好","发行时间：2013-03-22","http://music.taihe.com/song/265470285","小蓓蕾组合","/artist/707709","041、儿歌曲库-流行歌曲娃娃唱","/album/83692081"
"Wonderful U","发行时间：2016-05-10","http://music.taihe.com/song/265479794","AGA","/artist/60431109","Ginadoll","/album/265476974"
"Sounds Of The Earth / The Carousel Waltz / So Far / It's A Grand Night For Singing","发行时间：2016-05-06","http://music.taihe.com/song/265503545","Richard Rodgers,Oscar Hammerstein II","/artist/232632054","A Grand Night For Singing","/album/265503530"
"April","发行时间：2016-05-06","http://music.taihe.com/song/265515718","Dave Grusin","/artist/830864","The Girl From U.N.C.L.E.","/album/265514515"
"流恋","发行时间：2012-10-19","http://music.taihe.com/song/26553425","吴奇隆,严艺丹","/artist/2527","新白发魔女 电视原声带","/album/26553855"
"星空(DJ版)","发行时间：2016-05-12","http://music.taihe.com/song/265535650","肖家永","/artist/210037696","星空(DJ版)","/album/265535649"
"惧高症","发行时间：2016-05-13","http://music.taihe.com/song/265541562","徐佳莹","/artist/1579","日全蚀 演唱会现场实录","/album/265048798"
"在旅行的路上","发行时间：2016-05-13","http://music.taihe.com/song/265542309","徐佳莹","/artist/1579","日全蚀 演唱会现场实录","/album/265048798"
"寻人启事","发行时间：2016-05-13","http://music.taihe.com/song/265542354","徐佳莹","/artist/1579","日全蚀 演唱会现场实录","/album/265048798"
"绅士作风","发行时间：2016-05-13","http://music.taihe.com/song/265566119","李治廷","/artist/111432","绅士作风","/album/265565948"
"怎么说我不爱你","发行时间：2016-05-14","http://music.taihe.com/song/265615248","萧敬腾,高鹏涛","/artist/9257","我想和你唱 第二期","/album/265615249"
"Don't You Worry Child","发行时间：2012-10-05","http://music.taihe.com/song/26563356","Swedish House Mafia,John Martin","/artist/10092","Don't You Worry Child (feat. John Martin)","/album/26563350"
"初学者","发行时间：2016-07-18","http://music.taihe.com/song/265634484","薛之谦","/artist/2517","初学者","/album/241838068"
"分分钟需要你","发行时间：2016-05-16","http://music.taihe.com/song/265636496","林忆莲","/artist/1133","陪着我走in search of lost time","/album/265636066"
"寂寞难耐","发行时间：2004-01-01","http://music.taihe.com/song/265637","李宗盛","/artist/1925","爱情论","/album/65707"
"大禹","发行时间：2016-05-13","http://music.taihe.com/song/265654900","王玉玺","/artist/232952973","上古传说","/album/265654894"
"再给我一点时间啊","发行时间：2016-05-17","http://music.taihe.com/song/265655876","袁惟仁","/artist/1205","再给我一点时间啊","/album/265655853"
"两陷","发行时间：2016-05-18","http://music.taihe.com/song/265668114","周笔畅","/artist/1029","两陷","/album/265668116"
"琴思","发行时间：2016-05-13","http://music.taihe.com/song/265668733","刘子维","/artist/239557996","琴思","/album/265668732"
"谎话情歌","发行时间：2016-05-20","http://music.taihe.com/song/265673599","好妹妹","/artist/31514359","谎话情歌","/album/265673608"
"当一个北京人爱你","发行时间：2016-05-18","http://music.taihe.com/song/265673716","杨玏,小老虎","/artist/151151879","当一个北京人爱你","/album/265673718"
"十八岁的那颗流星","发行时间：2016-05-19","http://music.taihe.com/song/265675976","米咪","/artist/39138578","十八岁的那颗流星","/album/265676277"
"心电感应808","发行时间：2016-05-19","http://music.taihe.com/song/265676169","张靓颖","/artist/1026","心电感应808","/album/265676179"
"爱的纠缠(DJ男版)","发行时间：2016-05-20","http://music.taihe.com/song/265702897","程罕华","/artist/1499406","爱情烟火","/album/265702896"
"远去的姑娘(DJ女版)","发行时间：2016-05-20","http://music.taihe.com/song/265703433","程罕华","/artist/1499406","爱情烟火","/album/265702896"
"恭喜发财红包拿来","发行时间：2016-05-17","http://music.taihe.com/song/265714437","李书伟","/artist/94490548","心飞扬梦启航","/album/265714419"
"大鱼","发行时间：2016-05-20","http://music.taihe.com/song/265715650","周深","/artist/164528737","大鱼","/album/265715651"
"守护家","发行时间：2016-05-20","http://music.taihe.com/song/265716583","TFBOYS","/artist/81381913","守护家","/album/265716584"
"Your Love","发行时间：2016-05-20","http://music.taihe.com/song/265733328","Yuna","/artist/87962839","Chapters","/album/265731204"
"再见","发行时间：2016-05-23","http://music.taihe.com/song/265771800","G.E.M.邓紫棋","/artist/7898","再见","/album/265359493"
"我所需要的","发行时间：2016-05-23","http://music.taihe.com/song/265787401","徐佳莹","/artist/1579","我所需要的","/album/265787394"
"相遇的季节","发行时间：2016-05-13","http://music.taihe.com/song/265790546","SNH48","/artist/51439659","梦想岛","/album/265545184"
"恋爱味道","发行时间：2016-05-13","http://music.taihe.com/song/265790554","SNH48","/artist/51439659","梦想岛","/album/265545184"
"被风吹散的人们","发行时间：2016-05-24","http://music.taihe.com/song/265794742","陈洁仪","/artist/1541","天堂边缘","/album/265794735"
"暗涌","发行时间：2016-05-19","http://music.taihe.com/song/265822267","王菲","/artist/45561","敷衍","/album/265821817"
"守护天使","发行时间：2016-05-19","http://music.taihe.com/song/265823281","王菲","/artist/45561","敷衍","/album/265821817"
"玩具","发行时间：2016-05-19","http://music.taihe.com/song/265823586","王菲","/artist/45561","敷衍","/album/265821817"
"相见恨晚","发行时间：2016-05-24","http://music.taihe.com/song/265827773","阿清","/artist/1435","我的人生刚好","/album/265827836"
"秋天的秘密","发行时间：2016-05-23","http://music.taihe.com/song/265829087","亮帆","/artist/239561912","光棍歌","/album/265829084"
"We Will Rule 背水一战","发行时间：2016-05-25","http://music.taihe.com/song/265829681","兄弟本色","/artist/239559484","We Will Rule 背水一战","/album/265829677"
"你走吧","发行时间：2016-05-25","http://music.taihe.com/song/265830629","候亚周","/artist/239561920","你走吧","/album/265830628"
"梦回草原","发行时间：2016-05-25","http://music.taihe.com/song/265839519","哈布尔","/artist/94490643","等你回家","/album/265839724"
"醉拳","发行时间：1995-01-21","http://music.taihe.com/song/265842","成龙","/artist/1108","成龙超级精装大戏主题曲","/album/70303"
"会孤单","发行时间：2016-05-26","http://music.taihe.com/song/265854478","冯文甜","/artist/239561991","T榜第二期","/album/265854491"
"风中花雨楼","发行时间：2016-01-01","http://music.taihe.com/song/265894967","任妙音","/artist/209045495","风筝","/album/265894986"
"点亮","发行时间：2016-05-26","http://music.taihe.com/song/265907254","阴明元","/artist/232750369","点亮","/album/265907246"
"野子","发行时间：2016-03-12","http://music.taihe.com/song/265909694","蜜蜂少女队","/artist/239559869","蜜蜂少女队","/album/263341136"
"多情的山丹","发行时间：2016-05-29","http://music.taihe.com/song/265965995","乌兰图雅","/artist/821050","多情的山丹","/album/265965994"
"那时","发行时间：2016-05-27","http://music.taihe.com/song/265991800","西游乐队","/artist/11084323","化","/album/265991810"
"自由","发行时间：1998-12-01","http://music.taihe.com/song/265994","张震岳","/artist/1142","秘密基地","/album/68211"
"Miss Fiona","发行时间：2016-05-30","http://music.taihe.com/song/265999615","薛凯琪","/artist/55580","Miss Fiona","/album/265999398"
"不要说话","发行时间：0000-00-00","http://music.taihe.com/song/266069","陈奕迅","/artist/1077","不想放手","/album/67308"
